,Unnamed: 0,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
822,174,NOLSM4181613418,1,Implantation,9.65E+15,4.74E+16,1.38E+17,2.98E+17,6.00E+17,33034.419,104.309,923,152,16,40,04-03-2019
823,175,NOLSM4191614419,2,Implantation,1.12E+16,1.54E+17,1.38E+17,3.00E+17,6.00E+17,31946.049,101.047,884,153,16,41,04-03-2019
824,176,NOLSM4201615420,3,Implantation,1.39E+16,7.15E+16,1.38E+17,3.00E+17,6.00E+17,31897.707,105.23,873,155,16,42,04-03-2019
825,177,NOLSM4211616421,1,Implantation,1.60E+16,9.27E+16,1.38E+17,3.00E+17,6.00E+17,32602.917,102.84,904,155,16,43,04-03-2019
826,178,NOLSM4221617422,2,Implantation,3.6E+15,1.22E+17,1.38E+17,3.01E+17,6.00E+17,31571.823,101.127,892,155,16,44,04-03-2019
827,179,NOLSM4231618423,3,Implantation,1.44E+16,2.04E+17,2.42E+17,3.02E+17,6.00E+17,32059.355,105.789,940,155,16,45,04-03-2019
828,180,NOLSM4241619424,1,Implantation,1.53E+16,1.90E+17,1.38E+17,3.00E+17,6.00E+17,31414.216,102.388,878,156,16,46,04-03-2019
829,181,NOLSM4251620425,2,Implantation,1.35E+16,1.20E+17,1.38E+17,3.01E+17,6.00E+17,31370.247,102.874,904,155,16,47,04-03-2019
830,182,NOLSM4261621426,3,Implantation,9.3E+15,6.26E+16,1.38E+17,3.01E+17,6.00E+17,31692.403,105.464,906,156,16,48,04-03-2019
831,183,NOLSM4271622427,1,Implantation,8.99E+15,9.34E+16,2.63E+17,3.00E+17,6.00E+17,31606.555,104.196,886,154,16,49,04-03-2019
832,184,NOLSM4281623428,2,Implantation,6.93E+15,2.54E+16,1.38E+17,3.02E+17,6.00E+17,31254.326,104.095,882,151,16,50,04-03-2019
833,185,NOLSM4291624429,3,Implantation,1.07E+16,1.33E+17,1.38E+17,3.01E+17,6.00E+17,32203.423,103.053,914,152,16,51,04-03-2019
834,186,NOLSM4301625430,1,Implantation,8.54E+15,1.34E+17,1.38E+17,3.00E+17,6.00E+17,31832.222,99.999,902,155,16,52,04-03-2019
835,187,NOLSM4311626431,2,Implantation,2.62E+15,7.24E+16,1.38E+17,3.01E+17,6.00E+17,30830.93,103.348,896,153,16,53,04-03-2019
836,188,NOLSM4321627432,3,Implantation,1.04E+16,1.18E+17,1.38E+17,3.00E+17,6.00E+17,31869.207,103.255,906,153,16,54,04-03-2019
837,189,NOLSM406161,2,Implantation,5.17E+15,1.71E+16,1.38E+17,3.00E+17,6.00E+17,31639.318,103.843,902,155,16,1,04-03-2019
838,190,NOLSM407162,1,Implantation,1.30E+16,1.83E+17,1.38E+17,3.01E+17,6.00E+17,31468.269,102.597,923,153,16,2,04-03-2019
839,191,NOLSM408163,1,Implantation,1.61E+16,7.85E+16,1.38E+17,3.00E+17,6.00E+17,30906.701,104.338,910,149,16,3,04-03-2019
840,192,NOLSM409164,2,Implantation,9.42E+15,1.80E+17,1.38E+17,3.02E+17,6.00E+17,31668.747,104.576,919,157,16,4,04-03-2019
841,193,NOLSM410165,3,Implantation,3.16E+15,5.03E+16,1.38E+17,3.01E+17,6.00E+17,30876.21,103.354,881,154,16,5,04-03-2019
842,194,NOLSM411166,3,Implantation,1.26E+16,2.40E+16,1.38E+17,3.01E+17,6.00E+17,32023.057,103.827,871,154,16,6,04-03-2019
843,195,NOLSM412167,2,Implantation,1.86E+16,1.38E+17,1.38E+17,3.01E+17,6.00E+17,32434.874,105.794,908,156,16,7,04-03-2019
844,196,NOLSM413168,1,Implantation,1.06E+16,6.33E+16,1.38E+17,3.02E+17,6.00E+17,31494.284,104.617,891,157,16,8,04-03-2019
845,197,NOLSM414169,1,Implantation,9.39E+15,1.80E+17,1.38E+17,2.99E+17,6.00E+17,30734.563,105.213,910,153,16,9,04-03-2019
846,198,NOLSM4151610,2,Implantation,1.23E+16,1.48E+17,1.38E+17,3.00E+17,6.00E+17,32057.927,106.015,898,152,16,10,04-03-2019
847,199,NOLSM4161611,3,Implantation,1.30E+16,1.02E+17,1.38E+17,2.99E+17,6.00E+17,31364.565,103.501,900,152,16,11,04-03-2019
848,200,NOLSM4171612,3,Implantation,7.55E+15,9.44E+16,1.38E+17,3.02E+17,6.00E+17,32541.94,101.601,892,153,16,12,04-03-2019
849,201,NOLSM4181613,2,Implantation,9.65E+15,4.74E+16,1.38E+17,2.98E+17,6.00E+17,33034.419,104.309,923,152,16,13,04-03-2019
850,202,NOLSM4191614,1,Implantation,1.12E+16,1.54E+17,1.38E+17,3.00E+17,6.00E+17,31946.049,101.047,884,153,16,14,04-03-2019
851,203,NOLSM4201615,1,Implantation,1.39E+16,7.15E+16,1.38E+17,3.00E+17,6.00E+17,31897.707,105.23,873,155,16,15,04-03-2019
852,204,NOLSM4211616,2,Implantation,1.60E+16,9.27E+16,1.38E+17,3.00E+17,6.00E+17,32602.917,102.84,904,155,16,16,04-03-2019
853,205,NOLSM4221617,3,Implantation,3.6E+15,1.22E+17,1.38E+17,3.01E+17,6.00E+17,31571.823,101.127,892,155,16,17,04-03-2019
854,206,NOLSM4231618,2,Implantation,1.44E+16,2.04E+17,2.42E+17,3.02E+17,6.00E+17,32059.355,105.789,940,155,16,18,04-03-2019
855,207,NOLSM4241619,1,Implantation,1.53E+16,1.90E+17,1.38E+17,3.00E+17,6.00E+17,31414.216,102.388,878,156,16,19,04-03-2019
856,208,NOLSM4251620,1,Implantation,1.35E+16,1.20E+17,1.38E+17,3.01E+17,6.00E+17,31370.247,102.874,904,155,16,20,04-03-2019
857,209,NOLSM4261621,3,Implantation,9.3E+15,6.26E+16,1.38E+17,3.01E+17,6.00E+17,31692.403,105.464,906,156,16,21,04-03-2019
858,210,NOLSM4271622,3,Implantation,8.99E+15,9.34E+16,2.63E+17,3.00E+17,6.00E+17,31606.555,104.196,886,154,16,22,04-03-2019
859,211,NOLSM4281623,2,Implantation,6.93E+15,2.54E+16,1.38E+17,3.02E+17,6.00E+17,31254.326,104.095,882,151,16,23,04-03-2019
860,212,NOLSM4291624,1,Implantation,1.07E+16,1.33E+17,1.38E+17,3.01E+17,6.00E+17,32203.423,103.053,914,152,16,24,04-03-2019
861,213,NOLSM4301625,1,Implantation,8.54E+15,1.34E+17,1.38E+17,3.00E+17,6.00E+17,31832.222,99.999,902,155,16,25,04-03-2019
862,214,NOLSM4311626,2,Implantation,2.62E+15,7.24E+16,1.38E+17,3.01E+17,6.00E+17,30830.93,103.348,896,153,16,26,04-03-2019
863,215,NOLSM4321627,3,Implantation,1.04E+16,1.18E+17,1.38E+17,3.00E+17,6.00E+17,31869.207,103.255,906,153,16,27,04-03-2019
864,216,NOLSM433171433,1,Implantation,1.50E+16,1.09E+17,1.38E+17,2.99E+17,6.00E+17,32423.296,102.77,923,157,17,28,05-03-2019
865,217,NOLSM434172434,2,Implantation,1.06E+16,1.07E+17,1.38E+17,3.02E+17,6.00E+17,31593.132,103.087,884,156,17,29,05-03-2019
866,218,NOLSM435173435,3,Implantation,1.37E+16,1.05E+17,1.38E+17,2.99E+17,6.00E+17,31895.11,102.953,909,151,17,30,05-03-2019
867,219,NOLSM436174436,1,Implantation,4.02E+15,2.02E+16,1.38E+17,3.01E+17,6.00E+17,32433.326,100.472,873,155,17,31,05-03-2019
868,220,NOLSM437175437,2,Implantation,8.54E+15,1.37E+17,2.79E+17,3.01E+17,6.00E+17,31510.648,101.757,910,157,17,32,05-03-2019
869,221,NOLSM438176438,3,Implantation,1.19E+16,9.05E+16,1.38E+17,3.01E+17,6.00E+17,31825.29,103.956,891,151,17,33,05-03-2019
870,222,NOLSM439177439,1,Implantation,1.04E+16,8.81E+16,1.38E+17,2.98E+17,6.00E+17,31763.653,99.34,883,157,17,34,05-03-2019
871,223,NOLSM440178440,2,Implantation,9.49E+15,1.28E+17,1.38E+17,3.00E+17,6.00E+17,31580.222,104.285,898,155,17,35,05-03-2019
872,224,NOLSM441179441,3,Implantation,9.55E+15,8.44E+16,2.21E+17,2.99E+17,6.00E+17,32274.385,103.15,898,153,17,36,05-03-2019
873,225,NOLSM4421710442,1,Implantation,1.04E+16,7.78E+16,1.38E+17,2.99E+17,6.00E+17,32210.028,104.871,924,157,17,37,05-03-2019
874,226,NOLSM4431711443,2,Implantation,1.09E+16,8.62E+16,1.38E+17,2.99E+17,6.00E+17,31549.184,104.859,881,154,17,38,05-03-2019
875,227,NOLSM4441712444,3,Implantation,8.85E+15,9.78E+16,1.38E+17,2.99E+17,6.00E+17,32087.646,103.005,895,157,17,39,05-03-2019
876,228,NOLSM4451713445,1,Implantation,1.63E+16,1.38E+17,1.38E+17,3.01E+17,6.00E+17,31501.258,102.754,910,153,17,40,05-03-2019
877,229,NOLSM4461714446,2,Implantation,9.29E+15,1.65E+17,2.95E+17,3.00E+17,6.00E+17,30658.962,103.386,922,153,17,41,05-03-2019
878,230,NOLSM4471715447,3,Implantation,1.68E+16,1.26E+17,1.38E+17,3.01E+17,6.00E+17,31542.357,100.201,905,151,17,42,05-03-2019
879,231,NOLSM4481716448,1,Implantation,1.36E+16,1.46E+17,1.38E+17,3.00E+17,6.00E+17,31487.108,102.624,885,154,17,43,05-03-2019
880,232,NOLSM4491717449,2,Implantation,1.64E+16,4.65E+16,2.58E+17,3.01E+17,6.00E+17,31179.148,103.458,904,153,17,44,05-03-2019
881,233,NOLSM4501718450,3,Implantation,9.25E+15,8.40E+16,1.38E+17,2.99E+17,6.00E+17,32292.179,100.414,904,158,17,45,05-03-2019
882,234,NOLSM4511719451,1,Implantation,9.53E+15,8.47E+16,1.38E+17,3.01E+17,6.00E+17,31684.211,101.7,905,156,17,46,05-03-2019
883,235,NOLSM4521720452,2,Implantation,1.20E+16,1.04E+17,1.38E+17,3.02E+17,6.00E+17,31473.404,102.852,903,155,17,47,05-03-2019
884,236,NOLSM4531721453,3,Implantation,1.24E+16,8.14E+16,1.38E+17,2.99E+17,6.00E+17,32007.126,99.669,899,157,17,48,05-03-2019
885,237,NOLSM4541722454,1,Implantation,1.80E+16,9.52E+16,1.38E+17,3.00E+17,6.00E+17,31068.324,101.929,903,152,17,49,05-03-2019
886,238,NOLSM4551723455,2,Implantation,1.68E+16,1.08E+17,1.38E+17,3.00E+17,6.00E+17,31559.957,102.648,894,157,17,50,05-03-2019
887,239,NOLSM4561724456,3,Implantation,1.35E+16,3.97E+16,1.38E+17,2.99E+17,6.00E+17,32335.265,104.012,902,154,17,51,05-03-2019
888,240,NOLSM4571725457,1,Implantation,1.32E+16,1.48E+17,1.38E+17,3.00E+17,6.00E+17,32053.209,103.613,899,159,17,52,05-03-2019
889,241,NOLSM4581726458,2,Implantation,1.47E+16,3.94E+16,1.38E+17,3.02E+17,6.00E+17,31181.515,102.502,902,149,17,53,05-03-2019
890,242,NOLSM4591727459,3,Implantation,6.22E+15,1.18E+17,1.38E+17,3.02E+17,6.00E+17,32463.943,103.367,900,153,17,54,05-03-2019
891,243,NOLSM433171,3,Implantation,1.50E+16,1.09E+17,1.38E+17,2.99E+17,6.00E+17,32423.296,102.77,923,157,17,1,05-03-2019
892,244,NOLSM434172,2,Implantation,1.06E+16,1.07E+17,1.38E+17,3.02E+17,6.00E+17,31593.132,103.087,884,156,17,2,05-03-2019
893,245,NOLSM435173,1,Implantation,1.37E+16,1.05E+17,1.38E+17,2.99E+17,6.00E+17,31895.11,102.953,909,151,17,3,05-03-2019
894,246,NOLSM436174,1,Implantation,4.02E+15,2.02E+16,1.38E+17,3.01E+17,6.00E+17,32433.326,100.472,873,155,17,4,05-03-2019
895,247,NOLSM437175,2,Implantation,8.54E+15,1.37E+17,2.79E+17,3.01E+17,6.00E+17,31510.648,101.757,910,157,17,5,05-03-2019
896,248,NOLSM438176,3,Implantation,1.19E+16,9.05E+16,1.38E+17,3.01E+17,6.00E+17,31825.29,103.956,891,151,17,6,05-03-2019
897,249,NOLSM439177,2,Implantation,1.04E+16,8.81E+16,1.38E+17,2.98E+17,6.00E+17,31763.653,99.34,883,157,17,7,05-03-2019
898,250,NOLSM440178,1,Implantation,9.49E+15,1.28E+17,1.38E+17,3.00E+17,6.00E+17,31580.222,104.285,898,155,17,8,05-03-2019
899,251,NOLSM441179,1,Implantation,9.55E+15,8.44E+16,2.21E+17,2.99E+17,6.00E+17,32274.385,103.15,898,153,17,9,05-03-2019
900,252,NOLSM4421710,3,Implantation,1.04E+16,7.78E+16,1.38E+17,2.99E+17,6.00E+17,32210.028,104.871,924,157,17,10,05-03-2019
901,253,NOLSM4431711,3,Implantation,1.09E+16,8.62E+16,1.38E+17,2.99E+17,6.00E+17,31549.184,104.859,881,154,17,11,05-03-2019
902,254,NOLSM4441712,2,Implantation,8.85E+15,9.78E+16,1.38E+17,2.99E+17,6.00E+17,32087.646,103.005,895,157,17,12,05-03-2019
903,255,NOLSM4451713,1,Implantation,1.63E+16,1.38E+17,1.38E+17,3.01E+17,6.00E+17,31501.258,102.754,910,153,17,13,05-03-2019
904,256,NOLSM4461714,1,Implantation,9.29E+15,1.65E+17,2.95E+17,3.00E+17,6.00E+17,30658.962,103.386,922,153,17,14,05-03-2019
905,257,NOLSM4471715,2,Implantation,1.68E+16,1.26E+17,1.38E+17,3.01E+17,6.00E+17,31542.357,100.201,905,151,17,15,05-03-2019
906,258,NOLSM4481716,3,Implantation,1.36E+16,1.46E+17,1.38E+17,3.00E+17,6.00E+17,31487.108,102.624,885,154,17,16,05-03-2019
907,259,NOLSM4491717,3,Implantation,1.64E+16,4.65E+16,2.58E+17,3.01E+17,6.00E+17,31179.148,103.458,904,153,17,17,05-03-2019
908,260,NOLSM4501718,1,Implantation,9.25E+15,8.40E+16,1.38E+17,2.99E+17,6.00E+17,32292.179,100.414,904,158,17,18,05-03-2019
909,261,NOLSM4511719,1,Implantation,9.53E+15,8.47E+16,1.38E+17,3.01E+17,6.00E+17,31684.211,101.7,905,156,17,19,05-03-2019
910,262,NOLSM4521720,3,Implantation,1.20E+16,1.04E+17,1.38E+17,3.02E+17,6.00E+17,31473.404,102.852,903,155,17,20,05-03-2019
911,263,NOLSM4531721,3,Implantation,1.24E+16,8.14E+16,1.38E+17,2.99E+17,6.00E+17,32007.126,99.669,899,157,17,21,05-03-2019
912,264,NOLSM4541722,2,Implantation,1.80E+16,9.52E+16,1.38E+17,3.00E+17,6.00E+17,31068.324,101.929,903,152,17,22,05-03-2019
913,265,NOLSM4551723,1,Implantation,1.68E+16,1.08E+17,1.38E+17,3.00E+17,6.00E+17,31559.957,102.648,894,157,17,23,05-03-2019
914,266,NOLSM4561724,1,Implantation,1.35E+16,3.97E+16,1.38E+17,2.99E+17,6.00E+17,32335.265,104.012,902,154,17,24,05-03-2019
915,267,NOLSM4571725,3,Implantation,1.32E+16,1.48E+17,1.38E+17,3.00E+17,6.00E+17,32053.209,103.613,899,159,17,25,05-03-2019
916,268,NOLSM4581726,3,Implantation,1.47E+16,3.94E+16,1.38E+17,3.02E+17,6.00E+17,31181.515,102.502,902,149,17,26,05-03-2019
917,269,NOLSM4591727,2,Implantation,6.22E+15,1.18E+17,1.38E+17,3.02E+17,6.00E+17,32463.943,103.367,900,153,17,27,05-03-2019
918,270,NOLSM460181460,1,Implantation,1.71E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32203.258,99.975,912,150,18,28,06-03-2019
919,271,NOLSM461182461,2,Implantation,1.72E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32196.245,101.397,913,152,18,29,06-03-2019
920,272,NOLSM462183462,3,Implantation,8.8E+15,1.09E+16,1.38E+17,3.01E+17,6.00E+17,32199.428,102.733,915,154,18,30,06-03-2019
921,273,NOLSM463184463,1,Implantation,1.21E+16,9.24E+16,1.38E+17,2.98E+17,6.00E+17,32197.27,102.517,915,154,18,31,06-03-2019
922,274,NOLSM464185464,2,Implantation,5.72E+15,4.60E+16,2.83E+17,3.01E+17,6.00E+17,32198.727,102.939,912,154,18,32,06-03-2019
923,275,NOLSM465186465,3,Implantation,1.46E+16,1.46E+17,1.38E+17,2.98E+17,6.00E+17,32200.232,102.634,913,154,18,33,06-03-2019
924,276,NOLSM466187466,1,Implantation,8.87E+15,9.24E+16,2.55E+17,3.00E+17,6.00E+17,32202.697,102.883,917,154,18,34,06-03-2019
925,277,NOLSM467188467,2,Implantation,1.57E+16,1.23E+17,1.38E+17,3.01E+17,6.00E+17,32198.538,103.449,912,155,18,35,06-03-2019
926,278,NOLSM468189468,3,Implantation,1.66E+16,6.66E+16,1.38E+17,2.99E+17,6.00E+17,32200.315,102.473,908,154,18,36,06-03-2019
927,279,NOLSM4691810469,1,Implantation,1.08E+16,2.67E+16,3.36E+16,3.02E+17,6.00E+17,32200.324,103.388,912,155,18,37,06-03-2019
928,280,NOLSM4701811470,2,Implantation,1.32E+16,1.16E+17,1.38E+17,3.02E+17,6.00E+17,32201.779,103.387,913,155,18,38,06-03-2019
929,281,NOLSM4711812471,3,Implantation,1.67E+16,1.42E+17,2.54E+17,2.98E+17,6.00E+17,32300.362,104.024,916,156,18,39,06-03-2019
930,282,NOLSM4721813472,1,Implantation,3.08E+15,9.24E+16,1.42E+17,2.99E+17,6.00E+17,32299.266,104.129,917,156,18,40,06-03-2019
931,283,NOLSM4731814473,2,Implantation,1.38E+16,1.01E+17,1.38E+17,3.00E+17,6.00E+17,32300.914,104.045,917,156,18,41,06-03-2019
932,284,NOLSM4741815474,3,Implantation,1.44E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32300.515,104.019,922,156,18,42,06-03-2019
933,285,NOLSM4751816475,1,Implantation,7.95E+15,7.70E+16,2.00E+17,3.00E+17,6.00E+17,32297.604,104.702,917,157,18,43,06-03-2019
934,286,NOLSM4761817476,2,Implantation,9.66E+15,4.18E+16,2.67E+17,3.00E+17,6.00E+17,32299.646,104.065,917,156,18,44,06-03-2019
935,287,NOLSM4771818477,3,Implantation,1.47E+16,1.38E+17,1.71E+16,2.99E+17,6.00E+17,32300.541,103.766,917,156,18,45,06-03-2019
936,288,NOLSM4781819478,1,Implantation,1.55E+16,1.55E+17,1.38E+17,3.00E+17,6.00E+17,32300.313,104.08,917,156,18,46,06-03-2019
937,289,NOLSM4791820479,2,Implantation,2.04E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32300.421,104.248,920,156,18,47,06-03-2019
938,290,NOLSM4801821480,3,Implantation,1.44E+16,4.11E+16,6.94E+16,3.02E+17,6.00E+17,32300.241,104.656,919,157,18,48,06-03-2019
939,291,NOLSM4811822481,1,Implantation,5.98E+15,3.03E+16,2.08E+17,2.98E+17,6.00E+17,32296.539,104.819,925,157,18,49,06-03-2019
940,292,NOLSM4821823482,2,Implantation,8.13E+15,4.31E+16,1.38E+17,2.99E+17,6.00E+17,32197.085,105.348,915,158,18,50,06-03-2019
941,293,NOLSM4831824483,3,Implantation,1.24E+16,2.18E+16,1.80E+17,2.99E+17,6.00E+17,32197.037,104.369,920,157,18,51,06-03-2019
942,294,NOLSM4841825484,1,Implantation,8.21E+15,1.68E+16,2.47E+17,3.00E+17,6.00E+17,32199.163,104.691,917,157,18,52,06-03-2019
943,295,NOLSM4851826485,2,Implantation,1.31E+16,6.89E+16,1.78E+17,3.01E+17,6.00E+17,32201.077,104.76,918,157,18,53,06-03-2019
944,296,NOLSM4861827486,3,Implantation,2.9E+15,2.77E+16,1.33E+17,3.00E+17,6.00E+17,32200.053,104.734,920,157,18,54,06-03-2019
945,297,NOLSM460181,1,Implantation,1.71E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32203.258,99.975,912,150,18,1,06-03-2019
946,298,NOLSM461182,1,Implantation,1.72E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32196.245,101.397,913,152,18,2,06-03-2019
947,299,NOLSM462183,2,Implantation,8.8E+15,1.09E+16,1.38E+17,3.01E+17,6.00E+17,32199.428,102.733,915,154,18,3,06-03-2019
948,300,NOLSM463184,3,Implantation,1.21E+16,9.24E+16,1.38E+17,2.98E+17,6.00E+17,32197.27,102.517,915,154,18,4,06-03-2019
949,301,NOLSM464185,3,Implantation,5.72E+15,4.60E+16,2.83E+17,3.01E+17,6.00E+17,32198.727,102.939,912,154,18,5,06-03-2019
950,302,NOLSM465186,2,Implantation,1.46E+16,1.46E+17,1.38E+17,2.98E+17,6.00E+17,32200.232,102.634,913,154,18,6,06-03-2019
951,303,NOLSM466187,1,Implantation,8.87E+15,9.24E+16,2.55E+17,3.00E+17,6.00E+17,32202.697,102.883,917,154,18,7,06-03-2019
952,304,NOLSM467188,1,Implantation,1.57E+16,1.23E+17,1.38E+17,3.01E+17,6.00E+17,32198.538,103.449,912,155,18,8,06-03-2019
953,305,NOLSM468189,2,Implantation,1.66E+16,6.66E+16,1.38E+17,2.99E+17,6.00E+17,32200.315,102.473,908,154,18,9,06-03-2019
954,306,NOLSM4691810,3,Implantation,1.08E+16,2.67E+16,3.36E+16,3.02E+17,6.00E+17,32200.324,103.388,912,155,18,10,06-03-2019
955,307,NOLSM4701811,2,Implantation,1.32E+16,1.16E+17,1.38E+17,3.02E+17,6.00E+17,32201.779,103.387,913,155,18,11,06-03-2019
956,308,NOLSM4711812,1,Implantation,1.67E+16,1.42E+17,2.54E+17,2.98E+17,6.00E+17,32300.362,104.024,916,156,18,12,06-03-2019
957,309,NOLSM4721813,1,Implantation,3.08E+15,9.24E+16,1.42E+17,2.99E+17,6.00E+17,32299.266,104.129,917,156,18,13,06-03-2019
958,310,NOLSM4731814,2,Implantation,1.38E+16,1.01E+17,1.38E+17,3.00E+17,6.00E+17,32300.914,104.045,917,156,18,14,06-03-2019
959,311,NOLSM4741815,3,Implantation,1.44E+16,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32300.515,104.019,922,156,18,15,06-03-2019
960,312,NOLSM4751816,3,Implantation,7.95E+15,7.70E+16,2.00E+17,3.00E+17,6.00E+17,32297.604,104.702,917,157,18,16,06-03-2019
961,313,NOLSM4761817,1,Implantation,9.66E+15,4.18E+16,2.67E+17,3.00E+17,6.00E+17,32299.646,104.065,917,156,18,17,06-03-2019
962,314,NOLSM4771818,1,Implantation,1.47E+16,1.38E+17,1.71E+16,2.99E+17,6.00E+17,32300.541,103.766,917,156,18,18,06-03-2019
963,315,NOLSM4781819,2,Implantation,1.55E+16,1.55E+17,1.38E+17,3.00E+17,6.00E+17,32300.313,104.08,917,156,18,19,06-03-2019
964,316,NOLSM4791820,3,Implantation,2.04E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32300.421,104.248,920,156,18,20,06-03-2019
965,317,NOLSM4801821,3,Implantation,1.44E+16,4.11E+16,6.94E+16,3.02E+17,6.00E+17,32300.241,104.656,919,157,18,21,06-03-2019
966,318,NOLSM4811822,2,Implantation,5.98E+15,3.03E+16,2.08E+17,2.98E+17,6.00E+17,32296.539,104.819,925,157,18,22,06-03-2019
967,319,NOLSM4821823,1,Implantation,8.13E+15,4.31E+16,1.38E+17,2.99E+17,6.00E+17,32197.085,105.348,915,158,18,23,06-03-2019
968,320,NOLSM4831824,1,Implantation,1.24E+16,2.18E+16,1.80E+17,2.99E+17,6.00E+17,32197.037,104.369,920,157,18,24,06-03-2019
969,321,NOLSM4841825,2,Implantation,8.21E+15,1.68E+16,2.47E+17,3.00E+17,6.00E+17,32199.163,104.691,917,157,18,25,06-03-2019
970,322,NOLSM4851826,3,Implantation,1.31E+16,6.89E+16,1.78E+17,3.01E+17,6.00E+17,32201.077,104.76,918,157,18,26,06-03-2019
971,323,NOLSM4861827,3,Implantation,2.9E+15,2.77E+16,1.33E+17,3.00E+17,6.00E+17,32200.053,104.734,920,157,18,27,06-03-2019
972,324,NOLSM487191487,1,Implantation,1.43E+16,1.14E+17,1.38E+17,3.00E+17,6.00E+17,32198.19,105.23,919,158,19,28,07-03-2019
973,325,NOLSM488192488,2,Implantation,1.46E+16,3.05E+16,1.38E+17,3.01E+17,6.00E+17,32199.503,105.251,924,158,19,29,07-03-2019
974,326,NOLSM489193489,3,Implantation,1.11E+16,6.38E+16,1.38E+17,3.00E+17,6.00E+17,32200.371,105.42,929,158,19,30,07-03-2019
975,327,NOLSM490194490,1,Implantation,9.87E+15,9.24E+16,1.38E+17,2.98E+17,6.00E+17,32202.607,105.815,929,159,19,31,07-03-2019
976,328,NOLSM491195491,2,Implantation,1.98E+16,1.17E+17,5.28E+16,2.99E+17,6.00E+17,32201.147,105.922,921,159,19,32,07-03-2019
977,329,NOLSM492196492,3,Implantation,1.85E+16,6.67E+16,1.38E+17,3.00E+17,6.00E+17,32200.629,104.247,917,156,19,33,07-03-2019
978,330,NOLSM493197493,1,Implantation,1.18E+16,1.06E+17,1.38E+17,3.00E+17,6.00E+17,32201.877,103.995,911,156,19,34,07-03-2019
979,331,NOLSM494198494,2,Implantation,1.01E+16,9.24E+16,6.04E+16,3.01E+17,6.00E+17,32199.828,103.871,913,156,19,35,07-03-2019
980,332,NOLSM495199495,3,Implantation,9.2E+15,9.24E+16,1.38E+17,3.00E+17,6.00E+17,32202.069,103.928,914,156,19,36,07-03-2019
981,333,NOLSM4961910496,1,Implantation,2.14E+16,4.12E+16,1.38E+17,2.99E+17,6.00E+17,32200.463,104.322,910,156,19,37,07-03-2019
982,334,NOLSM4971911497,2,Implantation,8.76E+15,8.53E+16,1.38E+17,2.99E+17,6.00E+17,32201.824,103.807,908,156,19,38,07-03-2019
983,335,NOLSM4981912498,3,Implantation,1.16E+16,1.00E+17,1.38E+17,3.01E+17,6.00E+17,32198.962,103.525,915,155,19,39,07-03-2019
984,336,NOLSM4991913499,1,Implantation,2.11E+16,9.24E+16,1.38E+17,2.99E+17,6.00E+17,32203.539,104.83,916,157,19,40,07-03-2019
985,337,NOLSM5001914500,2,Implantation,1.92E+16,9.24E+16,1.38E+17,3.01E+17,6.00E+17,32200.183,104.759,911,157,19,41,07-03-2019
986,338,NOLSM5011915501,3,Implantation,1.52E+16,3.96E+16,2.29E+17,2.99E+17,6.00E+17,32195.713,103.775,919,156,19,42,07-03-2019
987,339,NOLSM5021916502,1,Implantation,5.71E+15,2.78E+16,1.38E+17,2.99E+17,6.00E+17,32200.514,105.075,920,158,19,43,07-03-2019
988,340,NOLSM5031917503,2,Implantation,1.10E+16,9.20E+16,1.38E+17,3.01E+17,6.00E+17,32201.656,105.21,920,158,19,44,07-03-2019
989,341,NOLSM5041918504,3,Implantation,1.07E+16,9.36E+16,1.38E+17,3.00E+17,6.00E+17,32199.318,104.965,915,157,19,45,07-03-2019
990,342,NOLSM5051919505,1,Implantation,4.91E+15,3.96E+16,9.83E+16,3.01E+17,6.00E+17,32302.153,102.335,916,154,19,46,07-03-2019
991,343,NOLSM5061920506,2,Implantation,1.47E+16,5.30E+16,1.38E+17,3.01E+17,6.00E+17,32298.512,102.651,920,154,19,47,07-03-2019
992,344,NOLSM5071921507,3,Implantation,1.01E+16,1.39E+16,8.29E+16,3.01E+17,6.00E+17,32298.272,103.731,928,156,19,48,07-03-2019
993,345,NOLSM5081922508,1,Implantation,3.48E+15,1.56E+16,1.97E+17,3.00E+17,6.00E+17,32302.224,103.843,913,156,19,49,07-03-2019
994,346,NOLSM5091923509,2,Implantation,2.03E+16,7.67E+16,1.38E+17,3.00E+17,6.00E+17,32300.691,102.818,918,154,19,50,07-03-2019
995,347,NOLSM5101924510,3,Implantation,2.02E+16,2.02E+17,1.38E+17,3.00E+17,6.00E+17,32299.17,103.007,920,155,19,51,07-03-2019
996,348,NOLSM5111925511,1,Implantation,1.23E+16,8.02E+16,8.92E+16,2.99E+17,6.00E+17,32299.206,103.562,924,155,19,52,07-03-2019
