,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
989,NOLSM153618153,2,Oxidation,wet,1083.162456,H2O,32.06,0.207,164,695.708,6,45,22-02-2019
990,NOLSM154619154,2,Oxidation,wet,1155.897771,H2O,29.95,0.204,115,708.881,6,46,22-02-2019
991,NOLSM155620155,2,Oxidation,dry,1241.776954,O2,29.79,0.196,8,702.273,6,47,22-02-2019
992,NOLSM156621156,2,Oxidation,dry,1252.690208,O2,28.05,0.203,167,708.257,6,48,22-02-2019
993,NOLSM157622157,2,Oxidation,dry,1119.81338,O2,33.6,0.204,114,696.21,6,49,22-02-2019
994,NOLSM158623158,2,Oxidation,wet,1170.583921,H2O,32.18,0.206,104,708.267,6,50,22-02-2019
995,NOLSM159624159,2,Oxidation,dry,1054.410254,O2,35.01,0.214,122,709.319,6,51,22-02-2019
996,NOLSM160625160,2,Oxidation,wet,1072.53192,H2O,38.58,0.201,130,720.601,6,52,22-02-2019
997,NOLSM161626161,2,Oxidation,wet,1024.800202,H2O,31.09,0.209,158,711.69,6,53,22-02-2019
998,NOLSM162627162,2,Oxidation,wet,1154.855062,H2O,33.94,0.213,68,707.981,6,54,22-02-2019
999,NOLSM676261676,3,Oxidation,dry,893.5374414,O2,22.47,0.222,23,719.042,26,28,22-02-2019
1000,NOLSM677262677,3,Oxidation,dry,886.9805117,O2,22.48,0.222,23,719.07,26,29,22-02-2019
1001,NOLSM678263678,3,Oxidation,dry,883.8129911,O2,22.48,0.224,24,720.337,26,30,22-02-2019
1002,NOLSM679264679,3,Oxidation,dry,880.7635638,O2,22.46,0.223,25,720.149,26,31,22-02-2019
1003,NOLSM680265680,3,Oxidation,dry,884.6014471,O2,22.48,0.223,25,720.06,26,32,22-02-2019
1004,NOLSM681266681,3,Oxidation,dry,894.3038279,O2,22.51,0.223,25,719.864,26,33,22-02-2019
1005,NOLSM682267682,3,Oxidation,dry,887.9262549,O2,22.49,0.225,25,721.949,26,34,22-02-2019
1006,NOLSM683268683,3,Oxidation,dry,881.0157989,O2,22.48,0.225,232,721.375,26,35,22-02-2019
1007,NOLSM684269684,3,Oxidation,dry,891.5301096,O2,22.48,0.225,232,721.646,26,36,22-02-2019
1008,NOLSM6852610685,3,Oxidation,dry,887.6966097,O2,22.48,0.225,232,695.764,26,37,22-02-2019
1009,NOLSM6862611686,3,Oxidation,wet,1280.775372,H2O,44.95,0.225,32,727.786,26,38,22-02-2019
1010,NOLSM6872612687,3,Oxidation,wet,1291.311533,H2O,45.02,0.225,32,725.688,26,39,22-02-2019
1011,NOLSM6882613688,3,Oxidation,wet,1292.735143,H2O,44.99,0.225,32,714.309,26,40,22-02-2019
1012,NOLSM6892614689,3,Oxidation,wet,1275.714282,H2O,44.97,0.225,32,725.202,26,41,22-02-2019
1013,NOLSM6902615690,3,Oxidation,wet,1284.340034,H2O,44.96,0.225,32,727.572,26,42,22-02-2019
1014,NOLSM6912616691,3,Oxidation,wet,1286.778492,H2O,32.8,0.225,32,729.613,26,43,22-02-2019
1015,NOLSM6922617692,3,Oxidation,wet,1290.231008,H2O,31.86,0.224,31,718.579,26,44,22-02-2019
1016,NOLSM6932618693,3,Oxidation,wet,1278.080073,H2O,39.51,0.225,32,711.095,26,45,22-02-2019
1017,NOLSM6942619694,3,Oxidation,wet,1282.913166,H2O,32.88,0.224,31,725.309,26,46,22-02-2019
1018,NOLSM6952620695,3,Oxidation,wet,1289.643537,H2O,38.11,0.227,34,725.928,26,47,22-02-2019
1019,NOLSM6962621696,3,Oxidation,wet,1292.195725,H2O,39.93,0.226,33,722.571,26,48,22-02-2019
1020,NOLSM6972622697,3,Oxidation,wet,1286.679952,H2O,35.63,0.225,32,716.389,26,49,22-02-2019
1021,NOLSM6982623698,3,Oxidation,wet,1285.961443,H2O,28.6,0.225,32,712.382,26,50,22-02-2019
1022,NOLSM6992624699,3,Oxidation,wet,1297.276604,H2O,45.01,0.225,32,721.441,26,51,22-02-2019
1023,NOLSM7002625700,3,Oxidation,wet,1287.833172,H2O,44.95,0.225,32,725.621,26,52,22-02-2019
1024,NOLSM7012626701,3,Oxidation,wet,1295.697293,H2O,44.94,0.224,31,715.821,26,53,22-02-2019
1025,NOLSM7022627702,3,Oxidation,wet,1290.676423,H2O,44.94,0.225,32,724.281,26,54,22-02-2019
1026,NOLSM13661,2,Oxidation,dry,1088.960919,O2,26.11,0.203,27,713.051,6,1,22-02-2019
1027,NOLSM13762,2,Oxidation,wet,1054.787096,H2O,45.83,0.21,261,697.237,6,2,22-02-2019
1028,NOLSM13863,2,Oxidation,dry,1102.238613,O2,28.76,0.206,19,702.597,6,3,22-02-2019
1029,NOLSM13964,2,Oxidation,wet,934.5467437,H2O,36.93,0.199,112,715.587,6,4,22-02-2019
1030,NOLSM14065,2,Oxidation,dry,1191.036987,O2,35.99,0.188,74,712.987,6,5,22-02-2019
1031,NOLSM14166,2,Oxidation,wet,1104.162961,H2O,30.27,0.218,97,705.412,6,6,22-02-2019
1032,NOLSM14267,3,Oxidation,dry,1092.749425,O2,32.55,0.205,148,699.564,6,7,22-02-2019
1033,NOLSM14368,3,Oxidation,wet,1094.904165,H2O,34.45,0.19,148,707.661,6,8,22-02-2019
1034,NOLSM14469,3,Oxidation,dry,1105.754021,O2,42.17,0.21,98,723.872,6,9,22-02-2019
1035,NOLSM145610,3,Oxidation,dry,999.8458027,O2,24.49,0.203,97,716.982,6,10,22-02-2019
1036,NOLSM146611,3,Oxidation,wet,1124.101951,H2O,26.21,0.217,46,701.435,6,11,22-02-2019
1037,NOLSM147612,3,Oxidation,dry,934.3567075,O2,34.19,0.194,186,719.909,6,12,22-02-2019
1038,NOLSM148613,3,Oxidation,dry,1034.529801,O2,37.64,0.221,153,704.422,6,13,22-02-2019
1039,NOLSM149614,3,Oxidation,wet,1099.584874,H2O,26.89,0.2,82,689.862,6,14,22-02-2019
1040,NOLSM150615,3,Oxidation,wet,1071.853664,H2O,43.08,0.213,121,704.781,6,15,22-02-2019
1041,NOLSM151616,1,Oxidation,dry,1075.698265,O2,33.47,0.208,124,703.775,6,16,22-02-2019
1042,NOLSM152617,1,Oxidation,dry,1039.367259,O2,36.92,0.197,59,715.505,6,17,22-02-2019
1043,NOLSM153618,1,Oxidation,wet,1073.721975,H2O,32.06,0.207,164,695.708,6,18,22-02-2019
1044,NOLSM154619,1,Oxidation,wet,1145.256355,H2O,29.95,0.204,115,708.881,6,19,22-02-2019
1045,NOLSM155620,1,Oxidation,dry,1224.933966,O2,29.79,0.196,8,702.273,6,20,22-02-2019
1046,NOLSM156621,1,Oxidation,dry,1236.932859,O2,28.05,0.203,167,708.257,6,21,22-02-2019
1047,NOLSM157622,1,Oxidation,dry,1102.838464,O2,33.6,0.204,114,696.21,6,22,22-02-2019
1048,NOLSM158623,1,Oxidation,wet,1151.560926,H2O,32.18,0.206,104,708.267,6,23,22-02-2019
1049,NOLSM159624,2,Oxidation,dry,1047.141233,O2,35.01,0.214,122,709.319,6,24,22-02-2019
1050,NOLSM160625,2,Oxidation,wet,1053.521736,H2O,38.58,0.201,130,720.601,6,25,22-02-2019
1051,NOLSM161626,2,Oxidation,wet,1012.505975,H2O,31.09,0.209,158,711.69,6,26,22-02-2019
1052,NOLSM162627,2,Oxidation,wet,1136.362631,H2O,33.94,0.213,68,707.981,6,27,22-02-2019
1053,NOLSM676261,1,Oxidation,dry,874.7659355,O2,22.47,0.222,229,719.042,26,1,22-02-2019
1054,NOLSM677262,1,Oxidation,dry,874.9213473,O2,22.48,0.222,229,719.07,26,2,22-02-2019
1055,NOLSM678263,1,Oxidation,dry,874.6567849,O2,22.48,0.224,231,720.337,26,3,22-02-2019
1056,NOLSM679264,1,Oxidation,dry,874.49514,O2,22.46,0.223,230,720.149,26,4,22-02-2019
1057,NOLSM680265,1,Oxidation,dry,874.6475224,O2,22.48,0.223,230,720.06,26,5,22-02-2019
1058,NOLSM681266,2,Oxidation,dry,874.650001,O2,22.51,0.223,230,719.864,26,6,22-02-2019
1059,NOLSM682267,2,Oxidation,dry,875.2490053,O2,22.49,0.225,232,721.949,26,7,22-02-2019
1060,NOLSM683268,2,Oxidation,dry,874.9722399,O2,22.48,0.225,232,721.375,26,8,22-02-2019
1061,NOLSM684269,2,Oxidation,dry,874.9106295,O2,22.48,0.225,232,721.646,26,9,22-02-2019
1062,NOLSM6852610,2,Oxidation,dry,874.934489,O2,22.48,0.225,232,721.658,26,10,22-02-2019
1063,NOLSM6862611,2,Oxidation,wet,1272.944225,H2O,44.95,0.225,32,727.786,26,11,22-02-2019
1064,NOLSM6872612,2,Oxidation,wet,1279.574302,H2O,45.02,0.225,32,725.688,26,12,22-02-2019
1065,NOLSM6882613,2,Oxidation,wet,1278.151204,H2O,44.99,0.225,32,714.309,26,13,22-02-2019
1066,NOLSM6892614,2,Oxidation,wet,1272.018759,H2O,44.97,0.225,32,725.202,26,14,22-02-2019
1067,NOLSM6902615,3,Oxidation,wet,1273.67389,H2O,44.96,0.225,32,727.572,26,15,22-02-2019
1068,NOLSM6912616,3,Oxidation,wet,1274.307552,H2O,44.97,0.225,32,729.613,26,16,22-02-2019
1069,NOLSM6922617,3,Oxidation,wet,1275.455879,H2O,44.99,0.224,31,718.579,26,17,22-02-2019
1070,NOLSM6932618,3,Oxidation,wet,1269.839966,H2O,45.03,0.225,32,711.095,26,18,22-02-2019
1071,NOLSM6942619,3,Oxidation,wet,1268.496552,H2O,45.01,0.224,31,725.309,26,19,22-02-2019
1072,NOLSM6952620,3,Oxidation,wet,1272.234319,H2O,44.98,0.227,34,725.928,26,20,22-02-2019
1073,NOLSM6962621,3,Oxidation,wet,1281.904577,H2O,44.96,0.226,33,722.571,26,21,22-02-2019
1074,NOLSM6972622,3,Oxidation,wet,1278.781256,H2O,44.97,0.225,32,716.389,26,22,22-02-2019
1075,NOLSM6982623,3,Oxidation,wet,1272.288779,H2O,44.96,0.225,32,712.382,26,23,22-02-2019
1076,NOLSM6992624,1,Oxidation,wet,1277.848427,H2O,45.01,0.225,32,721.441,26,24,22-02-2019
1077,NOLSM7002625,1,Oxidation,wet,1282.615874,H2O,44.95,0.225,32,725.621,26,25,22-02-2019
1078,NOLSM7012626,1,Oxidation,wet,1276.427083,H2O,44.94,0.224,31,715.821,26,26,22-02-2019
1079,NOLSM7022627,1,Oxidation,wet,1281.11012,H2O,44.94,0.225,32,724.281,26,27,22-02-2019
1080,NOLSM16371163,3,Oxidation,wet,936.3946877,H2O,33.37,0.195,66,702.454,7,28,23-02-2019
1081,NOLSM16472164,3,Oxidation,wet,1070.293092,H2O,32.52,0.21,95,702.73,7,29,23-02-2019
1082,NOLSM16573165,3,Oxidation,wet,1039.794348,H2O,35.17,0.207,121,710.805,7,30,23-02-2019
1083,NOLSM16674166,3,Oxidation,wet,1191.65105,H2O,41.25,0.203,65,702.66,7,31,23-02-2019
1084,NOLSM16775167,3,Oxidation,dry,1074.529975,O2,42.71,0.2,83,708.294,7,32,23-02-2019
1085,NOLSM16876168,3,Oxidation,dry,958.7018646,O2,36.26,0.206,106,705.357,7,33,23-02-2019
1086,NOLSM16977169,3,Oxidation,dry,1065.16763,O2,34.77,0.217,178,711.67,7,34,23-02-2019
1087,NOLSM17078170,3,Oxidation,dry,1151.213756,O2,28.1,0.211,166,715.269,7,35,23-02-2019
1088,NOLSM17179171,3,Oxidation,wet,992.4034899,H2O,39.92,0.206,156,699.922,7,36,23-02-2019
1089,NOLSM172710172,3,Oxidation,dry,970.7485432,O2,32.28,0.216,44,714.436,7,37,23-02-2019
1090,NOLSM173711173,3,Oxidation,wet,1193.763472,H2O,32.5,0.21,148,711.998,7,38,23-02-2019
1091,NOLSM174712174,3,Oxidation,wet,1087.933217,H2O,22.76,0.209,109,693.95,7,39,23-02-2019
1092,NOLSM175713175,3,Oxidation,dry,1097.702086,O2,35.01,0.208,94,695.374,7,40,23-02-2019
1093,NOLSM176714176,3,Oxidation,dry,1031.059418,O2,33.77,0.209,145,737.402,7,41,23-02-2019
1094,NOLSM177715177,3,Oxidation,wet,1119.269073,H2O,34.06,0.213,147,689.206,7,42,23-02-2019
1095,NOLSM178716178,3,Oxidation,wet,1173.785473,H2O,41.5,0.212,173,708.822,7,43,23-02-2019
1096,NOLSM179717179,3,Oxidation,dry,1169.403298,O2,44.51,0.185,203,713.834,7,44,23-02-2019
1097,NOLSM180718180,3,Oxidation,dry,965.7442231,O2,30.27,0.214,144,720.384,7,45,23-02-2019
1098,NOLSM181719181,3,Oxidation,dry,1041.954697,O2,40.95,0.228,114,704.562,7,46,23-02-2019
1099,NOLSM182720182,3,Oxidation,dry,1190.00926,O2,30.51,0.199,24,721.147,7,47,23-02-2019
1100,NOLSM183721183,3,Oxidation,wet,1114.187436,H2O,31.07,0.208,187,713.608,7,48,23-02-2019
1101,NOLSM184722184,3,Oxidation,wet,1010.71127,H2O,36.9,0.202,80,712.692,7,49,23-02-2019
1102,NOLSM185723185,3,Oxidation,dry,1049.47832,O2,35.45,0.196,32,714.415,7,50,23-02-2019
1103,NOLSM186724186,3,Oxidation,dry,1015.953365,O2,38.34,0.217,148,715.404,7,51,23-02-2019
1104,NOLSM187725187,3,Oxidation,wet,1183.688681,H2O,28.53,0.202,173,713.132,7,52,23-02-2019
1105,NOLSM188726188,3,Oxidation,wet,1078.309829,H2O,43.12,0.195,116,714.295,7,53,23-02-2019
1106,NOLSM189727189,3,Oxidation,dry,1114.447192,O2,38.08,0.212,122,710.114,7,54,23-02-2019
1107,NOLSM703271703,3,Oxidation,wet,1289.583896,H2O,44.91,0.223,30,722.888,27,28,23-02-2019
1108,NOLSM704272704,3,Oxidation,wet,1292.146178,H2O,44.97,0.221,28,718.015,27,29,23-02-2019
1109,NOLSM705273705,3,Oxidation,wet,1282.60895,H2O,44.97,0.224,31,718.058,27,30,23-02-2019
1110,NOLSM706274706,3,Oxidation,wet,1293.70077,H2O,44.89,0.223,30,721.87,27,31,23-02-2019
1111,NOLSM707275707,3,Oxidation,wet,1287.72173,H2O,44.99,0.22,27,718.198,27,32,23-02-2019
1112,NOLSM708276708,3,Oxidation,wet,1285.535683,H2O,45.03,0.22,27,713.546,27,33,23-02-2019
1113,NOLSM709277709,3,Oxidation,wet,1284.834866,H2O,45.04,0.22,27,695.764,27,34,23-02-2019
1114,NOLSM710278710,3,Oxidation,wet,1286.489972,H2O,45.02,0.217,24,711.592,27,35,23-02-2019
1115,NOLSM711279711,3,Oxidation,wet,1288.449356,H2O,45.03,0.216,23,712.814,27,36,23-02-2019
1116,NOLSM7122710712,3,Oxidation,wet,1294.373136,H2O,45.05,0.216,23,717.163,27,37,23-02-2019
1117,NOLSM7132711713,3,Oxidation,wet,1280.249953,H2O,45.09,0.216,23,712.164,27,38,23-02-2019
1118,NOLSM7142712714,3,Oxidation,wet,1289.077903,H2O,45.18,0.217,24,710.377,27,39,23-02-2019
1119,NOLSM7152713715,3,Oxidation,wet,1292.04559,H2O,45.2,0.218,25,715.375,27,40,23-02-2019
1120,NOLSM7162714716,3,Oxidation,wet,1289.402966,H2O,45.21,0.218,25,710.587,27,41,23-02-2019
1121,NOLSM7172715717,3,Oxidation,wet,1288.453051,H2O,45.11,0.218,25,715.218,27,42,23-02-2019
1122,NOLSM7182716718,3,Oxidation,wet,1286.27524,H2O,45.08,0.218,25,717.232,27,43,23-02-2019
1123,NOLSM7192717719,3,Oxidation,wet,1294.057588,H2O,45.11,0.218,25,710.706,27,44,23-02-2019
1124,NOLSM7202718720,3,Oxidation,wet,1277.172287,H2O,45.12,0.218,25,718.782,27,45,23-02-2019
1125,NOLSM7212719721,3,Oxidation,wet,1281.020243,H2O,32.8,0.22,27,718.57,27,46,23-02-2019
1126,NOLSM7222720722,3,Oxidation,wet,1292.690969,H2O,31.86,0.221,28,719.687,27,47,23-02-2019
1127,NOLSM7232721723,3,Oxidation,wet,1294.715921,H2O,39.51,0.222,29,721.081,27,48,23-02-2019
1128,NOLSM7242722724,3,Oxidation,wet,1288.024141,H2O,32.88,0.222,29,717.858,27,49,23-02-2019
1129,NOLSM7252723725,3,Oxidation,wet,1290.421405,H2O,38.11,0.222,29,718.895,27,50,23-02-2019
1130,NOLSM7262724726,3,Oxidation,wet,1295.417428,H2O,39.93,0.223,30,718.567,27,51,23-02-2019
1131,NOLSM7272725727,3,Oxidation,wet,1280.108459,H2O,35.63,0.223,30,724.096,27,52,23-02-2019
1132,NOLSM7282726728,3,Oxidation,wet,1276.211946,H2O,28.6,0.223,30,719.496,27,53,23-02-2019
1133,NOLSM7292727729,3,Oxidation,wet,1290.198959,H2O,34.58,0.223,30,716.874,27,54,23-02-2019
1134,NOLSM16371,2,Oxidation,wet,936.0339433,H2O,33.37,0.195,66,702.454,7,1,23-02-2019
1135,NOLSM16472,2,Oxidation,wet,1058.102013,H2O,32.52,0.21,95,702.73,7,2,23-02-2019
1136,NOLSM16573,2,Oxidation,wet,1033.544293,H2O,35.17,0.207,121,710.805,7,3,23-02-2019
1137,NOLSM16674,2,Oxidation,wet,1176.856373,H2O,41.25,0.203,65,702.66,7,4,23-02-2019
1138,NOLSM16775,2,Oxidation,dry,1060.907105,O2,42.71,0.2,83,708.294,7,5,23-02-2019
1139,NOLSM16876,3,Oxidation,dry,951.9734247,O2,36.26,0.206,106,705.357,7,6,23-02-2019
1140,NOLSM16977,3,Oxidation,dry,1059.954763,O2,34.77,0.217,178,711.67,7,7,23-02-2019
1141,NOLSM17078,3,Oxidation,dry,1148.860688,O2,28.1,0.211,166,715.269,7,8,23-02-2019
1142,NOLSM17179,3,Oxidation,wet,973.1779988,H2O,39.92,0.206,156,699.922,7,9,23-02-2019
1143,NOLSM172710,3,Oxidation,dry,959.967293,O2,32.28,0.216,44,714.436,7,10,23-02-2019
1144,NOLSM173711,3,Oxidation,wet,1186.253634,H2O,32.5,0.21,148,711.998,7,11,23-02-2019
1145,NOLSM174712,3,Oxidation,wet,1082.082355,H2O,22.76,0.209,109,693.95,7,12,23-02-2019
1146,NOLSM175713,3,Oxidation,dry,1085.791792,O2,35.01,0.208,94,695.374,7,13,23-02-2019
1147,NOLSM176714,1,Oxidation,dry,1011.354551,O2,33.77,0.209,145,737.402,7,14,23-02-2019
1148,NOLSM177715,1,Oxidation,wet,1110.513899,H2O,34.06,0.213,147,689.206,7,15,23-02-2019
1149,NOLSM178716,1,Oxidation,wet,1165.358359,H2O,41.5,0.212,173,708.822,7,16,23-02-2019
1150,NOLSM179717,1,Oxidation,dry,1152.78383,O2,44.51,0.185,203,713.834,7,17,23-02-2019
1151,NOLSM180718,1,Oxidation,dry,954.0907483,O2,30.27,0.214,144,720.384,7,18,23-02-2019
1152,NOLSM181719,1,Oxidation,dry,1032.720007,O2,40.95,0.228,114,704.562,7,19,23-02-2019
1153,NOLSM182720,1,Oxidation,dry,1178.657464,O2,30.51,0.199,24,721.147,7,20,23-02-2019
1154,NOLSM183721,2,Oxidation,wet,1102.427433,H2O,31.07,0.208,187,704.535,7,21,23-02-2019
1155,NOLSM184722,2,Oxidation,wet,993.5121451,H2O,36.9,0.202,80,715.659,7,22,23-02-2019
1156,NOLSM185723,2,Oxidation,dry,1048.45687,O2,35.45,0.196,32,711.146,7,23,23-02-2019
1157,NOLSM186724,2,Oxidation,dry,1013.523745,O2,38.34,0.217,148,715.371,7,24,23-02-2019
1158,NOLSM187725,2,Oxidation,wet,1169.93068,H2O,28.53,0.202,173,718.435,7,25,23-02-2019
1159,NOLSM188726,2,Oxidation,wet,1071.003337,H2O,43.12,0.195,116,711.971,7,26,23-02-2019
1160,NOLSM189727,2,Oxidation,dry,1102.810127,O2,38.08,0.212,122,706.134,7,27,23-02-2019
1161,NOLSM703271,1,Oxidation,wet,1277.494661,H2O,44.91,0.223,30,722.888,27,1,23-02-2019
1162,NOLSM704272,1,Oxidation,wet,1273.898222,H2O,44.97,0.221,28,718.015,27,2,23-02-2019
1163,NOLSM705273,1,Oxidation,wet,1274.442203,H2O,44.97,0.224,31,718.058,27,3,23-02-2019
1164,NOLSM706274,1,Oxidation,wet,1276.432217,H2O,44.89,0.223,30,721.87,27,4,23-02-2019
1165,NOLSM707275,1,Oxidation,wet,1277.655913,H2O,44.99,0.22,27,718.198,27,5,23-02-2019
1166,NOLSM708276,2,Oxidation,wet,1285.038285,H2O,45.03,0.22,27,713.546,27,6,23-02-2019
1167,NOLSM709277,2,Oxidation,wet,1268.453844,H2O,45.04,0.22,27,711.421,27,7,23-02-2019
1168,NOLSM710278,2,Oxidation,wet,1271.732672,H2O,45.02,0.217,24,711.592,27,8,23-02-2019
1169,NOLSM711279,2,Oxidation,wet,1269.30024,H2O,45.03,0.216,23,712.814,27,9,23-02-2019
1170,NOLSM7122710,2,Oxidation,wet,1279.21923,H2O,45.05,0.216,23,717.163,27,10,23-02-2019
1171,NOLSM7132711,2,Oxidation,wet,1278.274705,H2O,45.09,0.216,23,712.164,27,11,23-02-2019
1172,NOLSM7142712,2,Oxidation,wet,1279.19832,H2O,45.18,0.217,24,710.377,27,12,23-02-2019
1173,NOLSM7152713,2,Oxidation,wet,1281.471833,H2O,45.2,0.218,25,715.375,27,13,23-02-2019
1174,NOLSM7162714,2,Oxidation,wet,1276.658404,H2O,45.21,0.218,25,710.587,27,14,23-02-2019
1175,NOLSM7172715,3,Oxidation,wet,1274.233471,H2O,45.11,0.218,25,715.218,27,15,23-02-2019
1176,NOLSM7182716,3,Oxidation,wet,1269.767175,H2O,45.08,0.218,25,717.232,27,16,23-02-2019
1177,NOLSM7192717,3,Oxidation,wet,1279.049735,H2O,45.11,0.218,25,710.706,27,17,23-02-2019
1178,NOLSM7202718,3,Oxidation,wet,1272.182158,H2O,45.12,0.218,25,718.782,27,18,23-02-2019
1179,NOLSM7212719,3,Oxidation,wet,1277.082665,H2O,45.09,0.22,27,718.57,27,19,23-02-2019
1180,NOLSM7222720,3,Oxidation,wet,1276.871085,H2O,45.12,0.221,28,719.687,27,20,23-02-2019
1181,NOLSM7232721,1,Oxidation,wet,1275.582669,H2O,45.18,0.222,29,721.081,27,21,23-02-2019
1182,NOLSM7242722,1,Oxidation,wet,1277.551834,H2O,45.19,0.222,29,717.858,27,22,23-02-2019
1183,NOLSM7252723,1,Oxidation,wet,1277.78147,H2O,45.12,0.222,29,718.895,27,23,23-02-2019
1184,NOLSM7262724,1,Oxidation,wet,1277.178251,H2O,45.13,0.223,30,718.567,27,24,23-02-2019
1185,NOLSM7272725,1,Oxidation,wet,1270.342348,H2O,45.11,0.223,30,724.096,27,25,23-02-2019
1186,NOLSM7282726,1,Oxidation,wet,1273.844301,H2O,45.15,0.223,30,719.496,27,26,23-02-2019
1187,NOLSM7292727,1,Oxidation,wet,1270.993341,H2O,45.16,0.223,30,716.874,27,27,23-02-2019
1188,NOLSM19081190,3,Oxidation,dry,1185.32713,O2,37.49,0.212,84,710.617,8,28,24-02-2019
1189,NOLSM19182191,3,Oxidation,dry,1172.959321,O2,22.88,0.199,67,711.632,8,29,24-02-2019
1190,NOLSM19283192,3,Oxidation,wet,1029.335145,H2O,27.37,0.202,146,710.084,8,30,24-02-2019
1191,NOLSM19384193,3,Oxidation,dry,1170.622847,O2,33.16,0.207,28,706.325,8,31,24-02-2019
1192,NOLSM19485194,3,Oxidation,dry,1140.030247,O2,29,0.216,123,693.27,8,32,24-02-2019
1193,NOLSM19586195,3,Oxidation,wet,1023.529344,H2O,31.53,0.222,90,697.074,8,33,24-02-2019
1194,NOLSM19687196,3,Oxidation,dry,1177.658877,O2,34.34,0.208,64,697.413,8,34,24-02-2019
1195,NOLSM19788197,3,Oxidation,wet,1133.085682,H2O,34.65,0.199,100,716.271,8,35,24-02-2019
1196,NOLSM19889198,3,Oxidation,dry,1038.571634,O2,38.61,0.219,109,718.706,8,36,24-02-2019
1197,NOLSM199810199,3,Oxidation,dry,1090.463877,O2,30.16,0.209,163,710.971,8,37,24-02-2019
1198,NOLSM200811200,3,Oxidation,dry,1230.060995,O2,33.43,0.221,138,708.001,8,38,24-02-2019
1199,NOLSM201812201,3,Oxidation,dry,1080.417854,O2,27.5,0.217,78,683.976,8,39,24-02-2019
1200,NOLSM202813202,3,Oxidation,dry,1147.605899,O2,38.15,0.195,124,710.619,8,40,24-02-2019
1201,NOLSM203814203,3,Oxidation,dry,953.7642675,O2,29.73,0.205,44,705.763,8,41,24-02-2019
1202,NOLSM204815204,3,Oxidation,wet,1143.101299,H2O,35.57,0.212,79,708.062,8,42,24-02-2019
1203,NOLSM205816205,3,Oxidation,dry,1076.943848,O2,39.16,0.213,110,690.937,8,43,24-02-2019
1204,NOLSM206817206,3,Oxidation,dry,1125.679278,O2,25.62,0.2,82,716.675,8,44,24-02-2019
1205,NOLSM207818207,3,Oxidation,wet,1116.816172,H2O,34.48,0.219,111,709.689,8,45,24-02-2019
1206,NOLSM208819208,3,Oxidation,wet,1009.466629,H2O,31.65,0.226,126,720.765,8,46,24-02-2019
1207,NOLSM209820209,3,Oxidation,dry,1233.765565,O2,31.72,0.211,59,709.535,8,47,24-02-2019
1208,NOLSM210821210,3,Oxidation,wet,1125.450322,H2O,31,0.211,80,705.928,8,48,24-02-2019
1209,NOLSM211822211,3,Oxidation,dry,973.3865539,O2,36.92,0.209,120,719.825,8,49,24-02-2019
1210,NOLSM212823212,3,Oxidation,dry,1181.563579,O2,32.07,0.202,72,700.173,8,50,24-02-2019
1211,NOLSM213824213,3,Oxidation,wet,1250.177366,H2O,37.04,0.198,121,700.67,8,51,24-02-2019
1212,NOLSM214825214,3,Oxidation,dry,1051.024056,O2,29.49,0.198,116,708.627,8,52,24-02-2019
1213,NOLSM215826215,3,Oxidation,wet,1097.484603,H2O,35.07,0.223,123,703.902,8,53,24-02-2019
1214,NOLSM216827216,3,Oxidation,dry,1082.34705,O2,34.51,0.192,57,709.961,8,54,24-02-2019
1215,NOLSM730281730,1,Oxidation,wet,1289.273728,H2O,34.95,0.224,31,722.525,28,28,24-02-2019
1216,NOLSM731282731,1,Oxidation,wet,1292.698028,H2O,45.16,0.224,31,723.08,28,29,24-02-2019
1217,NOLSM732283732,1,Oxidation,wet,1297.053623,H2O,45.19,0.225,32,719.235,28,30,24-02-2019
1218,NOLSM733284733,1,Oxidation,wet,1289.475803,H2O,45.2,0.225,32,724.821,28,31,24-02-2019
1219,NOLSM734285734,1,Oxidation,wet,1293.441132,H2O,45.22,0.223,30,718.628,28,32,24-02-2019
1220,NOLSM735286735,1,Oxidation,wet,1277.113728,H2O,45.25,0.225,32,720.697,28,33,24-02-2019
1221,NOLSM736287736,1,Oxidation,wet,1287.955616,H2O,45.26,0.225,32,719.265,28,34,24-02-2019
1222,NOLSM737288737,1,Oxidation,wet,1286.280941,H2O,45.26,0.225,32,715.88,28,35,24-02-2019
1223,NOLSM738289738,1,Oxidation,wet,1294.201352,H2O,45.21,0.225,32,726.383,28,36,24-02-2019
1224,NOLSM7392810739,1,Oxidation,wet,1286.26964,H2O,45.22,0.224,31,720.264,28,37,24-02-2019
1225,NOLSM7402811740,1,Oxidation,wet,1289.462785,H2O,45.22,0.225,32,717.763,28,38,24-02-2019
1226,NOLSM7412812741,1,Oxidation,wet,1300.438565,H2O,45.28,0.225,32,724.499,28,39,24-02-2019
1227,NOLSM7422813742,1,Oxidation,wet,1287.477245,H2O,45.26,0.226,33,727.814,28,40,24-02-2019
1228,NOLSM7432814743,1,Oxidation,wet,1281.12672,H2O,45.24,0.226,33,722.683,28,41,24-02-2019
1229,NOLSM7442815744,1,Oxidation,wet,1295.414674,H2O,45.35,0.226,33,727.582,28,42,24-02-2019
1230,NOLSM7452816745,1,Oxidation,wet,1282.931147,H2O,45.31,0.226,33,726.818,28,43,24-02-2019
