,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
151,NOLSM3951517,2,Photo,1.26436,14.520999999999999,14.927999999999999,20.0,198.18200000000002,90.0,495.30300000000005,3977.5559999999996,5105.645,5.001,91.14399999999999,30.006999999999998,15,17,03-03-2019
152,NOLSM3961518,2,Photo,1.8256,15.932,15.079,19.994,200.31099999999998,90.001,509.055,4040.937,5036.638,4.885,92.01899999999999,30.013,15,18,03-03-2019
153,NOLSM3971519,3,Photo,1.10259,12.731,14.968,19.997,200.34,90.001,505.37199999999996,4012.77,5035.87,5.037,93.691,30.0,15,19,03-03-2019
154,NOLSM3981520,3,Photo,1.83466,15.444,15.001,19.996,196.437,89.999,498.037,4065.3920000000003,5054.543,4.935,90.95,29.991,15,20,03-03-2019
155,NOLSM3991521,3,Photo,1.32112,11.805,15.081,20.005,199.032,89.999,496.959,4086.597,4924.687,4.915,89.285,29.998,15,21,03-03-2019
156,NOLSM4001522,1,Photo,0.43567,19.373,15.058,20.005,198.274,90.00200000000001,498.64300000000003,4080.489,5064.639,5.125,89.914,30.015,15,22,03-03-2019
157,NOLSM4011523,1,Photo,0.6066199999999999,15.465,14.84,20.000999999999998,200.855,90.0,498.381,4061.9640000000004,5037.031,4.973,92.887,29.998,15,23,03-03-2019
158,NOLSM4021524,1,Photo,1.24908,9.685,15.014000000000001,20.000999999999998,201.824,90.0,501.805,4021.992,4937.455,5.048,92.212,29.999000000000002,15,24,03-03-2019
159,NOLSM4031525,2,Photo,2.39432,17.87,14.965,20.003,196.67,90.001,501.189,3996.7540000000004,5110.695,4.996,89.499,30.011999999999997,15,25,03-03-2019
160,NOLSM4041526,2,Photo,1.11835,13.382,14.905,19.992,201.90900000000002,89.999,498.351,4074.165,4971.304,5.0760000000000005,89.4,30.000999999999998,15,26,03-03-2019
161,NOLSM4051527,3,Photo,1.3273,15.965,14.968,19.996,200.435,90.0,501.81699999999995,4078.065,4942.679,5.037,92.228,29.998,15,27,03-03-2019
162,NOLSM406161406,1,Photo,1.3963700000000001,20.701,14.953,19.999000000000002,198.455,90.0,502.39099999999996,4037.8190000000004,4928.447,5.115,93.17200000000001,29.999000000000002,16,28,04-03-2019
163,NOLSM407162407,1,Photo,0.46571999999999997,11.253,15.005,20.003,202.15200000000002,90.0,507.18300000000005,4005.84,4988.85,5.01,92.42399999999999,29.999000000000002,16,29,04-03-2019
164,NOLSM408163408,1,Photo,1.41726,15.286,15.054,20.005,199.593,89.999,501.286,4067.5409999999997,5083.958,5.085,91.63799999999999,30.006,16,30,04-03-2019
165,NOLSM409164409,1,Photo,1.05565,12.463,14.946,19.995,201.17700000000002,90.001,503.39599999999996,4038.83,5105.0109999999995,5.112,89.34100000000001,30.003,16,31,04-03-2019
166,NOLSM410165410,1,Photo,0.89102,19.767,14.975,19.997,200.095,90.0,501.423,3929.441,5075.487,5.013999999999999,91.13600000000001,30.006999999999998,16,32,04-03-2019
167,NOLSM411166411,1,Photo,1.08645,16.029,15.007,20.002,207.301,89.999,501.079,4065.6490000000003,4944.126,4.912,92.42299999999999,29.994,16,33,04-03-2019
168,NOLSM412167412,1,Photo,1.4329,17.587,14.936,20.006,201.138,90.0,501.57199999999995,4042.3920000000003,5118.893,5.107,91.462,29.994,16,34,04-03-2019
169,NOLSM413168413,1,Photo,1.32233,16.445,15.100999999999999,19.99,199.757,90.0,497.102,4129.064,5013.1359999999995,4.9319999999999995,90.44,30.006,16,35,04-03-2019
170,NOLSM414169414,1,Photo,1.48775,13.208,15.064,19.997,200.915,89.999,500.154,4075.078,4972.15,4.916,90.634,30.003,16,36,04-03-2019
171,NOLSM4151610415,1,Photo,1.28921,14.040999999999999,14.932,20.012,199.149,90.001,501.394,4129.907,4954.889,5.239,91.95200000000001,29.988000000000003,16,37,04-03-2019
172,NOLSM4161611416,1,Photo,1.07349,15.183,14.945,20.000999999999998,203.05599999999998,90.001,496.48699999999997,4112.212,5003.522,4.925,92.111,30.002,16,38,04-03-2019
173,NOLSM4171612417,1,Photo,1.03948,12.084000000000001,14.977,19.994,196.183,90.001,501.655,4040.97,5103.975,5.013999999999999,91.18299999999999,30.006999999999998,16,39,04-03-2019
174,NOLSM4181613418,1,Photo,1.27227,17.74,14.959000000000001,19.997,200.949,90.001,495.986,4118.935,4884.055,5.072,91.279,29.991999999999997,16,40,04-03-2019
175,NOLSM4191614419,1,Photo,0.93195,17.166,14.872,20.002,200.475,90.0,500.44199999999995,3983.145,5095.3820000000005,5.026,90.868,30.0,16,41,04-03-2019
176,NOLSM4201615420,1,Photo,1.64366,16.941,15.0,20.012,201.929,90.001,502.26300000000003,4073.38,4886.265,4.998,92.064,30.005,16,42,04-03-2019
177,NOLSM4211616421,1,Photo,0.9252600000000001,17.064,15.013,20.000999999999998,204.13299999999998,90.0,503.423,3992.433,5045.477,5.004,92.26,30.006,16,43,04-03-2019
178,NOLSM4221617422,1,Photo,0.8951,13.642999999999999,14.954,19.997,202.74900000000002,89.999,498.509,4044.244,5005.736,5.1610000000000005,93.20100000000001,29.988000000000003,16,44,04-03-2019
179,NOLSM4231618423,1,Photo,1.1106200000000002,14.585,15.159,20.000999999999998,202.313,90.0,495.402,4001.0429999999997,5021.4259999999995,5.053999999999999,92.60700000000001,29.998,16,45,04-03-2019
180,NOLSM4241619424,1,Photo,1.7571900000000003,16.427,15.110999999999999,19.995,200.952,90.001,494.517,4019.176,5172.075,4.97,91.14200000000001,29.998,16,46,04-03-2019
181,NOLSM4251620425,1,Photo,1.6683,13.925999999999998,14.824000000000002,20.005,203.57,90.0,498.30699999999996,4067.925,5059.997,5.0680000000000005,93.221,30.01,16,47,04-03-2019
182,NOLSM4261621426,1,Photo,1.55605,14.735,14.904000000000002,19.991,197.363,90.0,505.85900000000004,4102.2,5003.371,5.072,94.835,30.008000000000003,16,48,04-03-2019
183,NOLSM4271622427,1,Photo,1.62955,16.680999999999997,14.97,20.0,202.467,90.001,502.416,4096.083,5023.401,5.007,89.361,29.997,16,49,04-03-2019
184,NOLSM4281623428,1,Photo,1.0599299999999998,14.991,14.917,19.992,200.53900000000002,90.001,502.749,3984.7509999999997,5033.407,5.0680000000000005,92.271,29.989,16,50,04-03-2019
185,NOLSM4291624429,1,Photo,1.39985,16.265,15.039000000000001,20.005,203.041,89.999,502.125,4049.64,5067.608,4.934,92.65299999999999,30.003,16,51,04-03-2019
186,NOLSM4301625430,1,Photo,0.75442,14.552,15.109000000000002,20.002,204.42,90.0,499.319,4105.38,5076.802,4.885,92.15700000000001,30.003,16,52,04-03-2019
187,NOLSM4311626431,1,Photo,1.0581200000000002,12.360999999999999,15.017999999999999,20.0,204.484,90.0,505.745,3960.6259999999997,4922.965999999999,4.934,90.13,29.989,16,53,04-03-2019
188,NOLSM4321627432,1,Photo,0.51988,18.246,15.08,20.000999999999998,203.145,90.001,494.88699999999994,4024.3990000000003,4994.358,5.048,94.82799999999999,30.01,16,54,04-03-2019
189,NOLSM406161,3,Photo,1.3963700000000001,16.209,14.953,19.999000000000002,198.455,90.0,502.39099999999996,4037.8190000000004,4928.447,5.115,93.17200000000001,29.999000000000002,16,1,04-03-2019
190,NOLSM407162,3,Photo,0.46571999999999997,12.515999999999998,15.005,20.003,202.15200000000002,90.0,507.18300000000005,4005.84,4988.85,5.01,92.42399999999999,29.999000000000002,16,2,04-03-2019
191,NOLSM408163,1,Photo,1.41726,12.859000000000002,15.054,20.005,199.593,89.999,501.286,4067.5409999999997,5083.958,5.085,91.63799999999999,30.006,16,3,04-03-2019
192,NOLSM409164,1,Photo,1.05565,15.214,14.946,19.995,201.17700000000002,90.001,503.39599999999996,4038.83,5105.0109999999995,5.112,89.34100000000001,30.003,16,4,04-03-2019
193,NOLSM410165,1,Photo,0.89102,13.764000000000001,14.975,19.997,200.095,89.999,501.423,3929.441,5075.487,5.013999999999999,91.13600000000001,30.006999999999998,16,5,04-03-2019
194,NOLSM411166,2,Photo,1.08645,14.317,15.007,20.002,207.301,90.0,501.079,4065.6490000000003,4944.126,4.912,92.42299999999999,29.994,16,6,04-03-2019
195,NOLSM412167,2,Photo,1.4329,13.068,14.936,20.006,201.138,90.0,501.57199999999995,4042.3920000000003,5118.893,5.107,91.462,29.994,16,7,04-03-2019
196,NOLSM413168,2,Photo,1.32233,15.02,15.100999999999999,19.99,199.757,90.0,497.102,4129.064,5013.1359999999995,4.9319999999999995,90.44,30.006,16,8,04-03-2019
197,NOLSM414169,3,Photo,1.48775,13.208,15.064,19.997,200.915,90.001,500.154,4075.078,4972.15,4.916,90.634,30.003,16,9,04-03-2019
198,NOLSM4151610,3,Photo,1.28921,14.040999999999999,14.932,20.012,199.149,90.001,501.394,4129.907,4954.889,5.239,91.95200000000001,29.988000000000003,16,10,04-03-2019
199,NOLSM4161611,3,Photo,1.07349,15.183,14.945,20.000999999999998,203.05599999999998,89.999,496.48699999999997,4112.212,5003.522,4.925,92.111,30.002,16,11,04-03-2019
200,NOLSM4171612,1,Photo,1.03948,12.084000000000001,14.977,19.994,196.183,90.001,501.655,4040.97,5103.975,5.013999999999999,91.18299999999999,30.006999999999998,16,12,04-03-2019
201,NOLSM4181613,1,Photo,1.27227,17.74,14.959000000000001,19.997,200.949,90.0,495.986,4118.935,4884.055,5.072,91.279,29.991999999999997,16,13,04-03-2019
202,NOLSM4191614,1,Photo,0.93195,17.166,14.872,20.002,200.475,90.001,500.44199999999995,3983.145,5095.3820000000005,5.026,90.868,30.0,16,14,04-03-2019
203,NOLSM4201615,2,Photo,1.64366,16.941,15.0,20.012,201.929,90.0,502.26300000000003,4073.38,4886.265,4.998,92.064,30.005,16,15,04-03-2019
204,NOLSM4211616,2,Photo,0.9252600000000001,17.064,15.013,20.000999999999998,204.13299999999998,90.001,503.423,3992.433,5045.477,5.004,92.26,30.006,16,16,04-03-2019
205,NOLSM4221617,3,Photo,0.8951,13.642999999999999,14.954,19.997,202.74900000000002,90.0,498.509,4044.244,5005.736,5.1610000000000005,93.20100000000001,29.988000000000003,16,17,04-03-2019
206,NOLSM4231618,3,Photo,1.1106200000000002,14.585,15.159,20.000999999999998,202.313,90.0,495.402,4001.0429999999997,5021.4259999999995,5.053999999999999,92.60700000000001,29.998,16,18,04-03-2019
207,NOLSM4241619,3,Photo,1.7571900000000003,16.427,15.110999999999999,19.995,200.952,90.001,494.517,4019.176,5172.075,4.97,91.14200000000001,29.998,16,19,04-03-2019
208,NOLSM4251620,1,Photo,1.6683,13.925999999999998,14.824000000000002,20.005,203.57,90.0,498.30699999999996,4067.925,5059.997,5.0680000000000005,93.221,30.01,16,20,04-03-2019
209,NOLSM4261621,1,Photo,1.55605,14.735,14.904000000000002,19.991,197.363,90.0,505.85900000000004,4102.2,5003.371,5.072,94.835,30.008000000000003,16,21,04-03-2019
210,NOLSM4271622,2,Photo,1.62955,16.680999999999997,15.122,20.0,202.467,90.001,502.416,4096.083,5023.401,5.007,89.361,29.997,16,22,04-03-2019
211,NOLSM4281623,2,Photo,1.0599299999999998,14.991,15.095,19.992,200.53900000000002,90.001,502.749,3984.7509999999997,5033.407,5.0680000000000005,92.271,29.989,16,23,04-03-2019
212,NOLSM4291624,2,Photo,1.39985,16.265,15.020999999999999,20.005,203.041,89.999,502.125,4049.64,5067.608,4.934,92.65299999999999,30.003,16,24,04-03-2019
213,NOLSM4301625,3,Photo,0.75442,14.552,14.948,20.002,200.57299999999998,90.0,499.319,4105.38,5076.802,4.885,92.15700000000001,30.003,16,25,04-03-2019
214,NOLSM4311626,3,Photo,1.0581200000000002,12.360999999999999,14.927999999999999,20.0,206.01,90.0,505.745,3960.6259999999997,4922.965999999999,4.934,90.13,29.989,16,26,04-03-2019
215,NOLSM4321627,3,Photo,0.51988,18.246,15.08,20.000999999999998,197.049,90.001,494.88699999999994,4024.3990000000003,4994.358,5.048,94.82799999999999,30.01,16,27,04-03-2019
216,NOLSM433171433,2,Photo,1.8659400000000002,12.914000000000001,15.071,20.000999999999998,195.579,89.99799999999999,504.231,4054.495,4903.643,4.923,93.475,30.003,17,28,05-03-2019
217,NOLSM434172434,2,Photo,1.21051,15.707,14.972999999999999,19.997,196.382,89.999,500.05300000000005,4063.467,5100.873,5.09,92.369,30.003,17,29,05-03-2019
218,NOLSM435173435,2,Photo,1.12362,17.864,15.109000000000002,19.992,196.59900000000002,90.0,500.402,4156.284000000001,4926.205,5.053999999999999,93.165,30.011,17,30,05-03-2019
219,NOLSM436174436,2,Photo,1.62494,18.115,14.974,20.0,197.555,90.0,494.976,3989.532,5002.647,5.0889999999999995,92.757,30.011999999999997,17,31,05-03-2019
220,NOLSM437175437,2,Photo,1.18246,14.849,15.024000000000001,19.997,197.98,90.00200000000001,499.24300000000005,3972.8259999999996,5036.427,4.989,92.6,30.01,17,32,05-03-2019
221,NOLSM438176438,2,Photo,1.22609,15.780999999999999,15.100999999999999,19.999000000000002,197.183,90.001,501.18800000000005,3987.607,5002.295999999999,5.074,92.766,30.013,17,33,05-03-2019
222,NOLSM439177439,2,Photo,1.8141900000000002,13.304,15.015999999999998,19.998,197.908,90.0,493.336,4078.313,5007.21,4.93,91.432,30.004,17,34,05-03-2019
223,NOLSM440178440,2,Photo,1.89693,13.838,15.207,19.995,197.135,90.0,499.402,4047.073,5005.945,4.981,94.15100000000001,29.996,17,35,05-03-2019
224,NOLSM441179441,2,Photo,1.72027,13.856,15.025,20.003,197.62099999999998,90.001,500.025,4042.913,5000.754,4.96,91.196,30.0,17,36,05-03-2019
225,NOLSM4421710442,2,Photo,0.9616100000000001,15.422,15.087,19.994,197.925,90.0,501.97900000000004,4080.6940000000004,4984.814,5.042,90.395,30.004,17,37,05-03-2019
226,NOLSM4431711443,2,Photo,1.48912,18.142,14.957,19.992,199.037,90.001,499.957,4001.361,5029.467000000001,5.079,91.46,29.99,17,38,05-03-2019
227,NOLSM4441712444,2,Photo,0.94868,16.95,15.094000000000001,19.996,198.398,90.0,504.215,4054.534,4924.46,5.044,91.015,29.987,17,39,05-03-2019
228,NOLSM4451713445,2,Photo,0.83591,13.632,14.864,20.002,198.768,89.999,498.54900000000004,3957.086,5099.399,5.0680000000000005,93.648,29.994,17,40,05-03-2019
229,NOLSM4461714446,2,Photo,1.36943,14.671,15.045,20.002,202.05900000000003,89.999,499.54699999999997,4087.9570000000003,5006.987,5.031000000000001,93.31299999999999,29.999000000000002,17,41,05-03-2019
230,NOLSM4471715447,2,Photo,1.9263299999999999,15.119000000000002,14.96,20.003,203.143,90.0,505.95599999999996,4025.4840000000004,4998.346,5.078,92.774,30.003,17,42,05-03-2019
231,NOLSM4481716448,2,Photo,1.41846,18.168,15.036,20.0,202.415,90.0,495.12199999999996,4036.8759999999997,4910.619000000001,5.008,90.088,29.987,17,43,05-03-2019
232,NOLSM4491717449,2,Photo,0.67979,15.812000000000001,14.892000000000001,19.995,202.79,90.0,498.44699999999995,4014.071,5018.378,5.102,94.13,30.004,17,44,05-03-2019
233,NOLSM4501718450,2,Photo,0.73422,14.142999999999999,15.04,19.994,202.86,90.0,501.545,3985.6859999999997,4985.679,5.1,89.63600000000001,30.002,17,45,05-03-2019
234,NOLSM4511719451,2,Photo,1.8141900000000002,11.261,15.056,19.99,197.239,90.001,500.965,4047.5409999999997,4980.595,4.918,91.353,29.997,17,46,05-03-2019
235,NOLSM4521720452,2,Photo,1.89693,17.393,15.062000000000001,19.998,202.38,89.999,501.14599999999996,3955.393,5099.437,4.922,92.542,30.004,17,47,05-03-2019
236,NOLSM4531721453,2,Photo,1.72027,13.311,15.06,19.996,202.275,89.999,503.343,4062.804,4983.651,5.0,92.904,29.999000000000002,17,48,05-03-2019
237,NOLSM4541722454,2,Photo,0.9616100000000001,13.475,15.091,19.995,199.27599999999998,90.001,500.85400000000004,4071.633,4968.513,4.893,93.915,30.006,17,49,05-03-2019
238,NOLSM4551723455,2,Photo,1.48912,15.959000000000001,14.992,19.993,206.31400000000002,90.0,503.315,3985.677,4910.9,5.0360000000000005,91.425,30.006,17,50,05-03-2019
239,NOLSM4561724456,2,Photo,0.94868,18.878,15.087,19.997,203.115,90.0,500.658,3978.724,5008.979,5.0169999999999995,93.546,30.005,17,51,05-03-2019
240,NOLSM4571725457,2,Photo,0.83591,11.140999999999998,14.958,19.998,206.37099999999998,90.001,499.7,4056.014,5055.363,5.1080000000000005,91.44200000000001,30.009,17,52,05-03-2019
241,NOLSM4581726458,2,Photo,1.36943,17.163,14.873,19.999000000000002,194.58599999999998,89.999,499.974,4029.12,5028.105,4.936,91.057,30.0,17,53,05-03-2019
242,NOLSM4591727459,2,Photo,1.9263299999999999,16.160999999999998,14.988,20.006,199.489,90.0,501.204,3971.1940000000004,5055.558,5.104,91.242,29.995,17,54,05-03-2019
243,NOLSM433171,1,Photo,1.8659400000000002,12.914000000000001,15.071,20.000999999999998,198.78400000000002,89.99799999999999,504.231,4054.495,4903.643,4.923,93.475,30.003,17,1,05-03-2019
244,NOLSM434172,1,Photo,1.21051,15.707,14.972999999999999,19.997,196.88,89.999,500.05300000000005,4063.467,5100.873,5.09,92.369,30.003,17,2,05-03-2019
245,NOLSM435173,1,Photo,0.47253999999999996,17.864,15.109000000000002,19.992,194.942,90.0,500.402,4156.284000000001,4926.205,5.053999999999999,93.165,30.011,17,3,05-03-2019
246,NOLSM436174,2,Photo,1.25576,18.115,14.974,20.0,198.14700000000002,90.0,494.976,3989.532,5002.647,5.0889999999999995,92.757,30.011999999999997,17,4,05-03-2019
247,NOLSM437175,2,Photo,0.8281299999999999,14.849,15.024000000000001,19.997,200.46900000000002,90.00200000000001,499.24300000000005,3972.8259999999996,5036.427,4.989,92.6,30.01,17,5,05-03-2019
248,NOLSM438176,2,Photo,1.3950799999999999,15.780999999999999,15.100999999999999,19.999000000000002,200.261,90.001,501.18800000000005,3987.607,5002.295999999999,5.074,92.766,30.013,17,6,05-03-2019
249,NOLSM439177,3,Photo,1.01472,13.304,15.015999999999998,19.998,204.56900000000002,90.0,493.336,4078.313,5007.21,4.93,91.432,30.004,17,7,05-03-2019
250,NOLSM440178,3,Photo,1.53945,13.838,15.207,19.995,197.78900000000002,90.0,499.402,4047.073,5005.945,4.981,94.15100000000001,29.996,17,8,05-03-2019
251,NOLSM441179,1,Photo,0.62367,13.856,15.025,20.003,204.86900000000003,90.001,500.025,4042.913,5000.754,4.96,91.196,30.0,17,9,05-03-2019
252,NOLSM4421710,1,Photo,0.9814700000000001,15.422,15.087,19.994,194.46200000000002,90.0,501.97900000000004,4080.6940000000004,4984.814,5.042,90.395,30.004,17,10,05-03-2019
253,NOLSM4431711,2,Photo,1.32808,18.142,14.957,19.992,202.88099999999997,90.001,499.957,4016.163,5029.467000000001,5.079,91.46,29.99,17,11,05-03-2019
254,NOLSM4441712,2,Photo,1.05034,16.95,15.094000000000001,19.996,198.19799999999998,90.0,504.215,4083.532,4924.46,5.044,91.015,29.987,17,12,05-03-2019
255,NOLSM4451713,2,Photo,0.6189399999999999,13.632,14.864,20.002,202.67700000000002,89.999,498.54900000000004,4059.913,5099.399,5.0680000000000005,93.648,29.994,17,13,05-03-2019
256,NOLSM4461714,3,Photo,1.88855,14.671,15.045,20.002,202.968,89.999,499.54699999999997,3974.205,5006.987,5.031000000000001,93.31299999999999,29.999000000000002,17,14,05-03-2019
257,NOLSM4471715,3,Photo,1.10901,15.119000000000002,14.96,20.003,201.55200000000002,90.0,505.95599999999996,3996.603,4998.346,5.078,92.774,30.003,17,15,05-03-2019
258,NOLSM4481716,3,Photo,1.10286,18.168,15.036,20.0,199.47299999999998,90.0,495.12199999999996,4094.6440000000002,4910.619000000001,5.008,90.088,29.987,17,16,05-03-2019
259,NOLSM4491717,1,Photo,1.3940000000000001,15.812000000000001,14.892000000000001,19.995,194.278,90.0,498.44699999999995,3966.849,5018.378,5.102,94.13,30.004,17,17,05-03-2019
260,NOLSM4501718,1,Photo,1.4893399999999999,14.142999999999999,15.04,19.994,197.19099999999997,90.0,501.545,3961.776,4985.679,5.1,89.63600000000001,30.002,17,18,05-03-2019
261,NOLSM4511719,2,Photo,1.7501,11.261,15.056,19.99,197.239,90.001,500.965,4053.7470000000003,4980.595,4.918,91.353,29.997,17,19,05-03-2019
262,NOLSM4521720,2,Photo,0.91809,17.393,15.062000000000001,19.998,202.38,89.999,501.14599999999996,4135.827,5099.437,4.922,92.542,30.004,17,20,05-03-2019
263,NOLSM4531721,3,Photo,1.00626,13.311,15.06,19.996,202.275,89.999,503.343,4116.758,4983.651,5.0,92.904,29.999000000000002,17,21,05-03-2019
264,NOLSM4541722,3,Photo,1.7477,13.475,15.091,19.995,199.27599999999998,90.001,500.85400000000004,4041.033,4968.513,4.893,93.915,30.006,17,22,05-03-2019
265,NOLSM4551723,3,Photo,1.4365700000000001,15.959000000000001,14.992,19.993,206.31400000000002,90.0,503.315,4084.04,4910.9,5.0360000000000005,91.425,29.988000000000003,17,23,05-03-2019
266,NOLSM4561724,1,Photo,0.99229,18.878,15.087,19.997,203.115,90.0,500.658,4053.513,5008.979,5.0169999999999995,93.546,30.006,17,24,05-03-2019
267,NOLSM4571725,1,Photo,1.3883,11.140999999999998,14.958,19.998,206.37099999999998,90.001,499.7,4063.728,5055.363,5.1080000000000005,91.44200000000001,29.997,17,25,05-03-2019
268,NOLSM4581726,2,Photo,1.6335,17.163,14.873,19.999000000000002,194.58599999999998,89.999,499.974,4054.617,5028.105,4.936,91.057,30.01,17,26,05-03-2019
269,NOLSM4591727,2,Photo,0.7591600000000001,16.160999999999998,14.988,20.006,199.489,90.0,501.204,4063.703,5055.558,5.104,91.242,30.0,17,27,05-03-2019
270,NOLSM460181460,3,Photo,1.41846,16.96,14.94,20.002,205.266,90.001,505.26599999999996,4035.3940000000002,5131.66,5.119,93.795,30.000999999999998,18,28,06-03-2019
271,NOLSM461182461,3,Photo,0.67979,16.527,15.106,20.002,205.014,90.001,505.014,3952.67,5125.348,5.11,92.334,30.002,18,29,06-03-2019
272,NOLSM462183462,3,Photo,0.73422,16.996,15.032,20.004,201.845,90.0,501.845,3972.34,5046.127,5.0569999999999995,92.03,30.011,18,30,06-03-2019
273,NOLSM463184463,3,Photo,0.94868,16.867,14.97,19.996,200.993,90.0,500.99300000000005,4017.1440000000002,5024.813,5.031000000000001,91.46600000000001,29.997,18,31,06-03-2019
