,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
929,NOLSM120512,3,Oxidation,dry,1019.9615854,O2,34.64,0.21600000000000003,46,704.9810000000001,5,12,21-02-2019
930,NOLSM121513,3,Oxidation,wet,1107.5504859,H2O,33.95,0.205,130,704.2610000000001,5,13,21-02-2019
931,NOLSM122514,3,Oxidation,wet,1150.1978847,H2O,39.06,0.20600000000000002,145,710.8969999999999,5,14,21-02-2019
932,NOLSM123515,3,Oxidation,dry,1182.4567144000002,O2,37.39,0.209,36,715.956,5,15,21-02-2019
933,NOLSM124516,1,Oxidation,wet,1061.1656724,H2O,31.85,0.204,162,696.61,5,16,21-02-2019
934,NOLSM125517,1,Oxidation,dry,1181.2604802,O2,34.65,0.21600000000000003,41,712.668,5,17,21-02-2019
935,NOLSM126518,1,Oxidation,dry,1148.8817184,O2,31.13,0.20600000000000002,31,690.617,5,18,21-02-2019
936,NOLSM127519,1,Oxidation,dry,1187.8216971,O2,28.68,0.21,150,703.181,5,19,21-02-2019
937,NOLSM128520,1,Oxidation,wet,1181.770049,H2O,34.78,0.218,199,709.507,5,20,21-02-2019
938,NOLSM129521,1,Oxidation,dry,999.26929652,O2,36.11,0.191,143,711.8430000000001,5,21,21-02-2019
939,NOLSM130522,1,Oxidation,wet,960.2343251,H2O,35.46,0.187,100,681.435,5,22,21-02-2019
940,NOLSM131523,1,Oxidation,wet,1166.1295244,H2O,34.89,0.20800000000000002,158,710.413,5,23,21-02-2019
941,NOLSM132524,1,Oxidation,wet,1164.7869004000001,H2O,30.81,0.21600000000000003,131,689.252,5,24,21-02-2019
942,NOLSM133525,2,Oxidation,wet,1022.4733325999999,H2O,33.82,0.187,67,709.6389999999999,5,25,21-02-2019
943,NOLSM134526,2,Oxidation,wet,1095.5221877999998,H2O,34.04,0.215,35,714.163,5,26,21-02-2019
944,NOLSM135527,2,Oxidation,dry,1080.3372002,O2,32.41,0.20800000000000002,41,695.852,5,27,21-02-2019
945,NOLSM649251,1,Oxidation,dry,872.81119392,O2,22.19,0.223,230,719.3789999999999,25,1,21-02-2019
946,NOLSM650252,1,Oxidation,dry,874.37837591,O2,22.21,0.226,233,722.459,25,2,21-02-2019
947,NOLSM651253,1,Oxidation,dry,873.26017243,O2,22.21,0.223,230,719.559,25,3,21-02-2019
948,NOLSM652254,1,Oxidation,dry,873.40485843,O2,22.21,0.223,230,719.317,25,4,21-02-2019
949,NOLSM653255,1,Oxidation,dry,874.15898036,O2,22.2,0.22399999999999998,231,720.125,25,5,21-02-2019
950,NOLSM654256,1,Oxidation,dry,872.71008383,O2,22.35,0.22,227,716.577,25,6,21-02-2019
951,NOLSM655257,1,Oxidation,dry,874.87330931,O2,22.41,0.22699999999999998,234,723.192,25,7,21-02-2019
952,NOLSM656258,1,Oxidation,dry,874.60872528,O2,22.36,0.228,235,724.192,25,8,21-02-2019
953,NOLSM657259,2,Oxidation,dry,875.02421166,O2,22.33,0.22899999999999998,236,725.29,25,9,21-02-2019
954,NOLSM6582510,2,Oxidation,dry,873.80176737,O2,22.32,0.226,233,722.888,25,10,21-02-2019
955,NOLSM6592511,2,Oxidation,dry,874.10207371,O2,22.34,0.22699999999999998,234,723.3810000000001,25,11,21-02-2019
956,NOLSM6602512,2,Oxidation,dry,875.05305421,O2,22.43,0.226,233,722.703,25,12,21-02-2019
957,NOLSM6612513,2,Oxidation,dry,875.15217541,O2,22.42,0.22699999999999998,234,723.8960000000001,25,13,21-02-2019
958,NOLSM6622514,2,Oxidation,dry,875.15575883,O2,22.41,0.228,235,724.612,25,14,21-02-2019
959,NOLSM6632515,2,Oxidation,dry,874.83729384,O2,22.4,0.22699999999999998,234,723.873,25,15,21-02-2019
960,NOLSM6642516,2,Oxidation,dry,874.78910831,O2,22.42,0.226,233,722.5930000000001,25,16,21-02-2019
961,NOLSM6652517,2,Oxidation,dry,875.34325669,O2,22.43,0.225,232,721.472,25,17,21-02-2019
962,NOLSM6662518,3,Oxidation,dry,874.45625812,O2,22.44,0.223,230,719.8969999999999,25,18,21-02-2019
963,NOLSM6672519,3,Oxidation,dry,874.77578479,O2,22.46,0.223,230,719.597,25,19,21-02-2019
964,NOLSM6682520,3,Oxidation,dry,874.72944725,O2,22.44,0.223,230,719.49,25,20,21-02-2019
965,NOLSM6692521,3,Oxidation,dry,874.54713986,O2,22.42,0.223,230,719.948,25,21,21-02-2019
966,NOLSM6702522,3,Oxidation,dry,874.40681554,O2,22.43,0.221,228,717.6339999999999,25,22,21-02-2019
967,NOLSM6712523,3,Oxidation,dry,874.1347519999999,O2,22.45,0.221,228,718.0160000000001,25,23,21-02-2019
968,NOLSM6722524,3,Oxidation,dry,873.88592519,O2,22.46,0.221,228,717.698,25,24,21-02-2019
969,NOLSM6732525,3,Oxidation,dry,874.6530759,O2,22.47,0.222,229,718.56,25,25,21-02-2019
970,NOLSM6742526,1,Oxidation,dry,874.30819934,O2,22.46,0.222,229,719.062,25,26,21-02-2019
971,NOLSM6752527,1,Oxidation,dry,874.65409871,O2,22.45,0.222,229,718.585,25,27,21-02-2019
972,NOLSM13661136,2,Oxidation,dry,1101.7495402000002,O2,26.11,0.203,27,713.051,6,28,22-02-2019
973,NOLSM13762137,2,Oxidation,wet,1070.7452556,H2O,45.83,0.21,261,697.237,6,29,22-02-2019
974,NOLSM13863138,2,Oxidation,dry,1111.6760000999998,O2,28.76,0.20600000000000002,19,702.597,6,30,22-02-2019
975,NOLSM13964139,2,Oxidation,wet,945.60522372,H2O,36.93,0.19899999999999998,112,708.257,6,31,22-02-2019
976,NOLSM14065140,2,Oxidation,dry,1208.4253782,O2,35.99,0.188,74,696.21,6,32,22-02-2019
977,NOLSM14166141,2,Oxidation,wet,1118.4153054,H2O,30.27,0.218,97,708.2669999999999,6,33,22-02-2019
978,NOLSM14267142,2,Oxidation,dry,1094.3273261,O2,32.55,0.205,148,709.319,6,34,22-02-2019
979,NOLSM14368143,2,Oxidation,wet,1102.1649685999998,H2O,34.45,0.19,148,720.6010000000001,6,35,22-02-2019
980,NOLSM14469144,2,Oxidation,dry,1112.9670994,O2,42.17,0.21,98,723.872,6,36,22-02-2019
981,NOLSM145610145,2,Oxidation,dry,1014.3815425,O2,24.49,0.203,97,716.982,6,37,22-02-2019
982,NOLSM146611146,2,Oxidation,wet,1135.331066,H2O,26.21,0.217,46,701.435,6,38,22-02-2019
983,NOLSM147612147,2,Oxidation,dry,948.0581641000001,O2,34.19,0.19399999999999998,186,719.909,6,39,22-02-2019
984,NOLSM148613148,2,Oxidation,dry,1046.9988987,O2,37.64,0.221,153,704.422,6,40,22-02-2019
985,NOLSM149614149,2,Oxidation,wet,1117.2204004,H2O,26.89,0.2,82,689.862,6,41,22-02-2019
986,NOLSM150615150,2,Oxidation,wet,1091.8110920999998,H2O,43.08,0.213,121,704.7810000000001,6,42,22-02-2019
987,NOLSM151616151,2,Oxidation,dry,1083.2685070999999,O2,33.47,0.20800000000000002,124,703.775,6,43,22-02-2019
988,NOLSM152617152,2,Oxidation,dry,1050.3304816,O2,36.92,0.19699999999999998,59,715.505,6,44,22-02-2019
989,NOLSM153618153,2,Oxidation,wet,1083.1624559,H2O,32.06,0.207,164,695.7080000000001,6,45,22-02-2019
990,NOLSM154619154,2,Oxidation,wet,1155.8977714000002,H2O,29.95,0.204,115,708.8810000000001,6,46,22-02-2019
991,NOLSM155620155,2,Oxidation,dry,1241.776954,O2,29.79,0.196,8,702.273,6,47,22-02-2019
992,NOLSM156621156,2,Oxidation,dry,1252.6902078,O2,28.05,0.203,167,708.257,6,48,22-02-2019
993,NOLSM157622157,2,Oxidation,dry,1119.81338,O2,33.6,0.204,114,696.21,6,49,22-02-2019
994,NOLSM158623158,2,Oxidation,wet,1170.5839213,H2O,32.18,0.20600000000000002,104,708.2669999999999,6,50,22-02-2019
995,NOLSM159624159,2,Oxidation,dry,1054.4102538999998,O2,35.01,0.214,122,709.319,6,51,22-02-2019
996,NOLSM160625160,2,Oxidation,wet,1072.5319198,H2O,38.58,0.201,130,720.6010000000001,6,52,22-02-2019
997,NOLSM161626161,2,Oxidation,wet,1024.800202,H2O,31.09,0.209,158,711.69,6,53,22-02-2019
998,NOLSM162627162,2,Oxidation,wet,1154.8550622000002,H2O,33.94,0.213,68,707.9810000000001,6,54,22-02-2019
999,NOLSM676261676,3,Oxidation,dry,893.53744141,O2,22.47,0.222,23,719.0419999999999,26,28,22-02-2019
1000,NOLSM677262677,3,Oxidation,dry,886.98051165,O2,22.48,0.222,23,719.07,26,29,22-02-2019
1001,NOLSM678263678,3,Oxidation,dry,883.81299111,O2,22.48,0.22399999999999998,24,720.337,26,30,22-02-2019
1002,NOLSM679264679,3,Oxidation,dry,880.76356381,O2,22.46,0.223,25,720.1489999999999,26,31,22-02-2019
1003,NOLSM680265680,3,Oxidation,dry,884.60144712,O2,22.48,0.223,25,720.06,26,32,22-02-2019
1004,NOLSM681266681,3,Oxidation,dry,894.30382788,O2,22.51,0.223,25,719.8639999999999,26,33,22-02-2019
1005,NOLSM682267682,3,Oxidation,dry,887.92625485,O2,22.49,0.225,25,721.949,26,34,22-02-2019
1006,NOLSM683268683,3,Oxidation,dry,881.01579887,O2,22.48,0.225,232,721.375,26,35,22-02-2019
1007,NOLSM684269684,3,Oxidation,dry,891.53010956,O2,22.48,0.225,232,721.6460000000001,26,36,22-02-2019
1008,NOLSM6852610685,3,Oxidation,dry,887.69660965,O2,22.48,0.225,232,695.7639999999999,26,37,22-02-2019
1009,NOLSM6862611686,3,Oxidation,wet,1280.7753722,H2O,44.95,0.225,32,727.7860000000001,26,38,22-02-2019
1010,NOLSM6872612687,3,Oxidation,wet,1291.3115332999998,H2O,45.02,0.225,32,725.688,26,39,22-02-2019
1011,NOLSM6882613688,3,Oxidation,wet,1292.7351433000001,H2O,44.99,0.225,32,714.309,26,40,22-02-2019
1012,NOLSM6892614689,3,Oxidation,wet,1275.7142820999998,H2O,44.97,0.225,32,725.202,26,41,22-02-2019
1013,NOLSM6902615690,3,Oxidation,wet,1284.3400337,H2O,44.96,0.225,32,727.572,26,42,22-02-2019
1014,NOLSM6912616691,3,Oxidation,wet,1286.7784915999998,H2O,32.8,0.225,32,729.613,26,43,22-02-2019
1015,NOLSM6922617692,3,Oxidation,wet,1290.2310075,H2O,31.86,0.22399999999999998,31,718.579,26,44,22-02-2019
1016,NOLSM6932618693,3,Oxidation,wet,1278.0800727,H2O,39.51,0.225,32,711.095,26,45,22-02-2019
1017,NOLSM6942619694,3,Oxidation,wet,1282.9131657,H2O,32.88,0.22399999999999998,31,725.309,26,46,22-02-2019
1018,NOLSM6952620695,3,Oxidation,wet,1289.6435369,H2O,38.11,0.22699999999999998,34,725.928,26,47,22-02-2019
1019,NOLSM6962621696,3,Oxidation,wet,1292.1957249000002,H2O,39.93,0.226,33,722.571,26,48,22-02-2019
1020,NOLSM6972622697,3,Oxidation,wet,1286.6799519,H2O,35.63,0.225,32,716.3889999999999,26,49,22-02-2019
1021,NOLSM6982623698,3,Oxidation,wet,1285.961443,H2O,28.6,0.225,32,712.382,26,50,22-02-2019
1022,NOLSM6992624699,3,Oxidation,wet,1297.2766042,H2O,45.01,0.225,32,721.441,26,51,22-02-2019
1023,NOLSM7002625700,3,Oxidation,wet,1287.8331721,H2O,44.95,0.225,32,725.6210000000001,26,52,22-02-2019
1024,NOLSM7012626701,3,Oxidation,wet,1295.6972925,H2O,44.94,0.22399999999999998,31,715.821,26,53,22-02-2019
1025,NOLSM7022627702,3,Oxidation,wet,1290.6764225,H2O,44.94,0.225,32,724.2810000000001,26,54,22-02-2019
1026,NOLSM13661,2,Oxidation,dry,1088.9609192,O2,26.11,0.203,27,713.051,6,1,22-02-2019
1027,NOLSM13762,2,Oxidation,wet,1054.7870963999999,H2O,45.83,0.21,261,697.237,6,2,22-02-2019
1028,NOLSM13863,2,Oxidation,dry,1102.2386130999998,O2,28.76,0.20600000000000002,19,702.597,6,3,22-02-2019
1029,NOLSM13964,2,Oxidation,wet,934.54674373,H2O,36.93,0.19899999999999998,112,715.587,6,4,22-02-2019
1030,NOLSM14065,2,Oxidation,dry,1191.0369867,O2,35.99,0.188,74,712.987,6,5,22-02-2019
1031,NOLSM14166,2,Oxidation,wet,1104.1629606,H2O,30.27,0.218,97,705.4119999999999,6,6,22-02-2019
1032,NOLSM14267,3,Oxidation,dry,1092.7494252000001,O2,32.55,0.205,148,699.564,6,7,22-02-2019
1033,NOLSM14368,3,Oxidation,wet,1094.9041648,H2O,34.45,0.19,148,707.6610000000001,6,8,22-02-2019
1034,NOLSM14469,3,Oxidation,dry,1105.7540205,O2,42.17,0.21,98,723.872,6,9,22-02-2019
1035,NOLSM145610,3,Oxidation,dry,999.84580265,O2,24.49,0.203,97,716.982,6,10,22-02-2019
1036,NOLSM146611,3,Oxidation,wet,1124.1019505000002,H2O,26.21,0.217,46,701.435,6,11,22-02-2019
1037,NOLSM147612,3,Oxidation,dry,934.35670746,O2,34.19,0.19399999999999998,186,719.909,6,12,22-02-2019
1038,NOLSM148613,3,Oxidation,dry,1034.5298008,O2,37.64,0.221,153,704.422,6,13,22-02-2019
1039,NOLSM149614,3,Oxidation,wet,1099.5848742,H2O,26.89,0.2,82,689.862,6,14,22-02-2019
1040,NOLSM150615,3,Oxidation,wet,1071.8536635,H2O,43.08,0.213,121,704.7810000000001,6,15,22-02-2019
1041,NOLSM151616,1,Oxidation,dry,1075.6982646,O2,33.47,0.20800000000000002,124,703.775,6,16,22-02-2019
1042,NOLSM152617,1,Oxidation,dry,1039.3672587,O2,36.92,0.19699999999999998,59,715.505,6,17,22-02-2019
1043,NOLSM153618,1,Oxidation,wet,1073.7219751,H2O,32.06,0.207,164,695.7080000000001,6,18,22-02-2019
1044,NOLSM154619,1,Oxidation,wet,1145.2563547,H2O,29.95,0.204,115,708.8810000000001,6,19,22-02-2019
1045,NOLSM155620,1,Oxidation,dry,1224.9339656,O2,29.79,0.196,8,702.273,6,20,22-02-2019
1046,NOLSM156621,1,Oxidation,dry,1236.932859,O2,28.05,0.203,167,708.257,6,21,22-02-2019
1047,NOLSM157622,1,Oxidation,dry,1102.8384643,O2,33.6,0.204,114,696.21,6,22,22-02-2019
1048,NOLSM158623,1,Oxidation,wet,1151.5609257,H2O,32.18,0.20600000000000002,104,708.2669999999999,6,23,22-02-2019
1049,NOLSM159624,2,Oxidation,dry,1047.1412331000001,O2,35.01,0.214,122,709.319,6,24,22-02-2019
1050,NOLSM160625,2,Oxidation,wet,1053.5217358,H2O,38.58,0.201,130,720.6010000000001,6,25,22-02-2019
1051,NOLSM161626,2,Oxidation,wet,1012.5059749,H2O,31.09,0.209,158,711.69,6,26,22-02-2019
1052,NOLSM162627,2,Oxidation,wet,1136.3626310999998,H2O,33.94,0.213,68,707.9810000000001,6,27,22-02-2019
1053,NOLSM676261,1,Oxidation,dry,874.76593545,O2,22.47,0.222,229,719.0419999999999,26,1,22-02-2019
1054,NOLSM677262,1,Oxidation,dry,874.92134727,O2,22.48,0.222,229,719.07,26,2,22-02-2019
1055,NOLSM678263,1,Oxidation,dry,874.65678494,O2,22.48,0.22399999999999998,231,720.337,26,3,22-02-2019
1056,NOLSM679264,1,Oxidation,dry,874.49514003,O2,22.46,0.223,230,720.1489999999999,26,4,22-02-2019
1057,NOLSM680265,1,Oxidation,dry,874.64752244,O2,22.48,0.223,230,720.06,26,5,22-02-2019
1058,NOLSM681266,2,Oxidation,dry,874.65000102,O2,22.51,0.223,230,719.8639999999999,26,6,22-02-2019
1059,NOLSM682267,2,Oxidation,dry,875.24900533,O2,22.49,0.225,232,721.949,26,7,22-02-2019
1060,NOLSM683268,2,Oxidation,dry,874.97223993,O2,22.48,0.225,232,721.375,26,8,22-02-2019
1061,NOLSM684269,2,Oxidation,dry,874.91062954,O2,22.48,0.225,232,721.6460000000001,26,9,22-02-2019
1062,NOLSM6852610,2,Oxidation,dry,874.93448898,O2,22.48,0.225,232,721.658,26,10,22-02-2019
1063,NOLSM6862611,2,Oxidation,wet,1272.9442249,H2O,44.95,0.225,32,727.7860000000001,26,11,22-02-2019
1064,NOLSM6872612,2,Oxidation,wet,1279.5743017999998,H2O,45.02,0.225,32,725.688,26,12,22-02-2019
1065,NOLSM6882613,2,Oxidation,wet,1278.1512037999998,H2O,44.99,0.225,32,714.309,26,13,22-02-2019
1066,NOLSM6892614,2,Oxidation,wet,1272.0187588,H2O,44.97,0.225,32,725.202,26,14,22-02-2019
1067,NOLSM6902615,3,Oxidation,wet,1273.6738900999999,H2O,44.96,0.225,32,727.572,26,15,22-02-2019
1068,NOLSM6912616,3,Oxidation,wet,1274.307552,H2O,44.97,0.225,32,729.613,26,16,22-02-2019
1069,NOLSM6922617,3,Oxidation,wet,1275.4558785,H2O,44.99,0.22399999999999998,31,718.579,26,17,22-02-2019
1070,NOLSM6932618,3,Oxidation,wet,1269.8399659000002,H2O,45.03,0.225,32,711.095,26,18,22-02-2019
1071,NOLSM6942619,3,Oxidation,wet,1268.4965518,H2O,45.01,0.22399999999999998,31,725.309,26,19,22-02-2019
1072,NOLSM6952620,3,Oxidation,wet,1272.2343191,H2O,44.98,0.22699999999999998,34,725.928,26,20,22-02-2019
1073,NOLSM6962621,3,Oxidation,wet,1281.9045767,H2O,44.96,0.226,33,722.571,26,21,22-02-2019
1074,NOLSM6972622,3,Oxidation,wet,1278.7812559000001,H2O,44.97,0.225,32,716.3889999999999,26,22,22-02-2019
1075,NOLSM6982623,3,Oxidation,wet,1272.2887792000001,H2O,44.96,0.225,32,712.382,26,23,22-02-2019
1076,NOLSM6992624,1,Oxidation,wet,1277.8484273,H2O,45.01,0.225,32,721.441,26,24,22-02-2019
1077,NOLSM7002625,1,Oxidation,wet,1282.6158735,H2O,44.95,0.225,32,725.6210000000001,26,25,22-02-2019
1078,NOLSM7012626,1,Oxidation,wet,1276.4270829000002,H2O,44.94,0.22399999999999998,31,715.821,26,26,22-02-2019
1079,NOLSM7022627,1,Oxidation,wet,1281.1101198,H2O,44.94,0.225,32,724.2810000000001,26,27,22-02-2019
1080,NOLSM16371163,3,Oxidation,wet,936.39468767,H2O,33.37,0.195,66,702.454,7,28,23-02-2019
1081,NOLSM16472164,3,Oxidation,wet,1070.2930923000001,H2O,32.52,0.21,95,702.73,7,29,23-02-2019
1082,NOLSM16573165,3,Oxidation,wet,1039.7943484,H2O,35.17,0.207,121,710.805,7,30,23-02-2019
1083,NOLSM16674166,3,Oxidation,wet,1191.6510499,H2O,41.25,0.203,65,702.66,7,31,23-02-2019
1084,NOLSM16775167,3,Oxidation,dry,1074.529975,O2,42.71,0.2,83,708.294,7,32,23-02-2019
1085,NOLSM16876168,3,Oxidation,dry,958.70186459,O2,36.26,0.20600000000000002,106,705.357,7,33,23-02-2019
1086,NOLSM16977169,3,Oxidation,dry,1065.1676304999999,O2,34.77,0.217,178,711.67,7,34,23-02-2019
1087,NOLSM17078170,3,Oxidation,dry,1151.2137561,O2,28.1,0.21100000000000002,166,715.2689999999999,7,35,23-02-2019
1088,NOLSM17179171,3,Oxidation,wet,992.40348989,H2O,39.92,0.20600000000000002,156,699.922,7,36,23-02-2019
1089,NOLSM172710172,3,Oxidation,dry,970.74854316,O2,32.28,0.21600000000000003,44,714.436,7,37,23-02-2019
1090,NOLSM173711173,3,Oxidation,wet,1193.7634721,H2O,32.5,0.21,148,711.998,7,38,23-02-2019
1091,NOLSM174712174,3,Oxidation,wet,1087.9332170999999,H2O,22.76,0.209,109,693.95,7,39,23-02-2019
1092,NOLSM175713175,3,Oxidation,dry,1097.7020862,O2,35.01,0.20800000000000002,94,695.3739999999999,7,40,23-02-2019
1093,NOLSM176714176,3,Oxidation,dry,1031.0594175,O2,33.77,0.209,145,737.4019999999999,7,41,23-02-2019
1094,NOLSM177715177,3,Oxidation,wet,1119.2690729,H2O,34.06,0.213,147,689.206,7,42,23-02-2019
1095,NOLSM178716178,3,Oxidation,wet,1173.7854733,H2O,41.5,0.212,173,708.822,7,43,23-02-2019
1096,NOLSM179717179,3,Oxidation,dry,1169.4032980999998,O2,44.51,0.185,203,713.834,7,44,23-02-2019
1097,NOLSM180718180,3,Oxidation,dry,965.7442231000001,O2,30.27,0.214,144,720.3839999999999,7,45,23-02-2019
1098,NOLSM181719181,3,Oxidation,dry,1041.9546968,O2,40.95,0.228,114,704.562,7,46,23-02-2019
1099,NOLSM182720182,3,Oxidation,dry,1190.0092596,O2,30.51,0.19899999999999998,24,721.1469999999999,7,47,23-02-2019
1100,NOLSM183721183,3,Oxidation,wet,1114.1874364,H2O,31.07,0.20800000000000002,187,713.6080000000001,7,48,23-02-2019
1101,NOLSM184722184,3,Oxidation,wet,1010.7112703,H2O,36.9,0.20199999999999999,80,712.692,7,49,23-02-2019
1102,NOLSM185723185,3,Oxidation,dry,1049.4783201999999,O2,35.45,0.196,32,714.415,7,50,23-02-2019
1103,NOLSM186724186,3,Oxidation,dry,1015.9533648,O2,38.34,0.217,148,715.404,7,51,23-02-2019
1104,NOLSM187725187,3,Oxidation,wet,1183.6886807,H2O,28.53,0.20199999999999999,173,713.132,7,52,23-02-2019
1105,NOLSM188726188,3,Oxidation,wet,1078.3098287999999,H2O,43.12,0.195,116,714.295,7,53,23-02-2019
1106,NOLSM189727189,3,Oxidation,dry,1114.4471919000002,O2,38.08,0.212,122,710.1139999999999,7,54,23-02-2019
1107,NOLSM703271703,3,Oxidation,wet,1289.583896,H2O,44.91,0.223,30,722.888,27,28,23-02-2019
1108,NOLSM704272704,3,Oxidation,wet,1292.1461775,H2O,44.97,0.221,28,718.015,27,29,23-02-2019
1109,NOLSM705273705,3,Oxidation,wet,1282.6089496,H2O,44.97,0.22399999999999998,31,718.058,27,30,23-02-2019
1110,NOLSM706274706,3,Oxidation,wet,1293.7007701,H2O,44.89,0.223,30,721.87,27,31,23-02-2019
1111,NOLSM707275707,3,Oxidation,wet,1287.7217298,H2O,44.99,0.22,27,718.198,27,32,23-02-2019
1112,NOLSM708276708,3,Oxidation,wet,1285.5356829000002,H2O,45.03,0.22,27,713.546,27,33,23-02-2019
1113,NOLSM709277709,3,Oxidation,wet,1284.8348659000003,H2O,45.04,0.22,27,695.7639999999999,27,34,23-02-2019
1114,NOLSM710278710,3,Oxidation,wet,1286.4899722999999,H2O,45.02,0.217,24,711.592,27,35,23-02-2019
1115,NOLSM711279711,3,Oxidation,wet,1288.4493559,H2O,45.03,0.21600000000000003,23,712.814,27,36,23-02-2019
1116,NOLSM7122710712,3,Oxidation,wet,1294.3731361,H2O,45.05,0.21600000000000003,23,717.163,27,37,23-02-2019
1117,NOLSM7132711713,3,Oxidation,wet,1280.2499533,H2O,45.09,0.21600000000000003,23,712.164,27,38,23-02-2019
1118,NOLSM7142712714,3,Oxidation,wet,1289.0779028,H2O,45.18,0.217,24,710.377,27,39,23-02-2019
1119,NOLSM7152713715,3,Oxidation,wet,1292.0455896,H2O,45.2,0.218,25,715.375,27,40,23-02-2019
1120,NOLSM7162714716,3,Oxidation,wet,1289.4029662,H2O,45.21,0.218,25,710.587,27,41,23-02-2019
1121,NOLSM7172715717,3,Oxidation,wet,1288.4530507000002,H2O,45.11,0.218,25,715.2180000000001,27,42,23-02-2019
1122,NOLSM7182716718,3,Oxidation,wet,1286.2752397,H2O,45.08,0.218,25,717.232,27,43,23-02-2019
1123,NOLSM7192717719,3,Oxidation,wet,1294.0575877,H2O,45.11,0.218,25,710.706,27,44,23-02-2019
1124,NOLSM7202718720,3,Oxidation,wet,1277.1722874000002,H2O,45.12,0.218,25,718.7819999999999,27,45,23-02-2019
1125,NOLSM7212719721,3,Oxidation,wet,1281.020243,H2O,32.8,0.22,27,718.57,27,46,23-02-2019
1126,NOLSM7222720722,3,Oxidation,wet,1292.6909686,H2O,31.86,0.221,28,719.687,27,47,23-02-2019
1127,NOLSM7232721723,3,Oxidation,wet,1294.715921,H2O,39.51,0.222,29,721.081,27,48,23-02-2019
1128,NOLSM7242722724,3,Oxidation,wet,1288.024141,H2O,32.88,0.222,29,717.8580000000001,27,49,23-02-2019
1129,NOLSM7252723725,3,Oxidation,wet,1290.4214052999998,H2O,38.11,0.222,29,718.895,27,50,23-02-2019
1130,NOLSM7262724726,3,Oxidation,wet,1295.4174279000001,H2O,39.93,0.223,30,718.567,27,51,23-02-2019
1131,NOLSM7272725727,3,Oxidation,wet,1280.1084587,H2O,35.63,0.223,30,724.096,27,52,23-02-2019
1132,NOLSM7282726728,3,Oxidation,wet,1276.2119461,H2O,28.6,0.223,30,719.4960000000001,27,53,23-02-2019
1133,NOLSM7292727729,3,Oxidation,wet,1290.1989589000002,H2O,34.58,0.223,30,716.8739999999999,27,54,23-02-2019
1134,NOLSM16371,2,Oxidation,wet,936.03394325,H2O,33.37,0.195,66,702.454,7,1,23-02-2019
1135,NOLSM16472,2,Oxidation,wet,1058.1020127999998,H2O,32.52,0.21,95,702.73,7,2,23-02-2019
1136,NOLSM16573,2,Oxidation,wet,1033.5442926,H2O,35.17,0.207,121,710.805,7,3,23-02-2019
1137,NOLSM16674,2,Oxidation,wet,1176.856373,H2O,41.25,0.203,65,702.66,7,4,23-02-2019
1138,NOLSM16775,2,Oxidation,dry,1060.9071046,O2,42.71,0.2,83,708.294,7,5,23-02-2019
1139,NOLSM16876,3,Oxidation,dry,951.97342474,O2,36.26,0.20600000000000002,106,705.357,7,6,23-02-2019
1140,NOLSM16977,3,Oxidation,dry,1059.9547632000001,O2,34.77,0.217,178,711.67,7,7,23-02-2019
1141,NOLSM17078,3,Oxidation,dry,1148.8606883,O2,28.1,0.21100000000000002,166,715.2689999999999,7,8,23-02-2019
1142,NOLSM17179,3,Oxidation,wet,973.1779988,H2O,39.92,0.20600000000000002,156,699.922,7,9,23-02-2019
1143,NOLSM172710,3,Oxidation,dry,959.96729299,O2,32.28,0.21600000000000003,44,714.436,7,10,23-02-2019
1144,NOLSM173711,3,Oxidation,wet,1186.253634,H2O,32.5,0.21,148,711.998,7,11,23-02-2019
1145,NOLSM174712,3,Oxidation,wet,1082.0823554,H2O,22.76,0.209,109,693.95,7,12,23-02-2019
1146,NOLSM175713,3,Oxidation,dry,1085.791792,O2,35.01,0.20800000000000002,94,695.3739999999999,7,13,23-02-2019
1147,NOLSM176714,1,Oxidation,dry,1011.3545508,O2,33.77,0.209,145,737.4019999999999,7,14,23-02-2019
1148,NOLSM177715,1,Oxidation,wet,1110.5138989,H2O,34.06,0.213,147,689.206,7,15,23-02-2019
1149,NOLSM178716,1,Oxidation,wet,1165.3583589000002,H2O,41.5,0.212,173,708.822,7,16,23-02-2019
1150,NOLSM179717,1,Oxidation,dry,1152.7838304000002,O2,44.51,0.185,203,713.834,7,17,23-02-2019
1151,NOLSM180718,1,Oxidation,dry,954.09074832,O2,30.27,0.214,144,720.3839999999999,7,18,23-02-2019
1152,NOLSM181719,1,Oxidation,dry,1032.7200074999998,O2,40.95,0.228,114,704.562,7,19,23-02-2019
1153,NOLSM182720,1,Oxidation,dry,1178.6574637,O2,30.51,0.19899999999999998,24,721.1469999999999,7,20,23-02-2019
1154,NOLSM183721,2,Oxidation,wet,1102.427433,H2O,31.07,0.20800000000000002,187,704.535,7,21,23-02-2019
1155,NOLSM184722,2,Oxidation,wet,993.51214509,H2O,36.9,0.20199999999999999,80,715.659,7,22,23-02-2019
1156,NOLSM185723,2,Oxidation,dry,1048.4568703,O2,35.45,0.196,32,711.1460000000001,7,23,23-02-2019
1157,NOLSM186724,2,Oxidation,dry,1013.5237453999999,O2,38.34,0.217,148,715.3710000000001,7,24,23-02-2019
1158,NOLSM187725,2,Oxidation,wet,1169.9306804999999,H2O,28.53,0.20199999999999999,173,718.435,7,25,23-02-2019
