,No_Die,Chamber_Num,process4,Flux60s,Flux90s,Flux160s,Flux480s,Flux840s,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,Lot_Num,Wafer_Num,Datetime
159,NOLSM4031525,1,Implantation,7304338000000000.0,1.132868e+17,6.124576e+17,3.002157e+17,6.000008e+17,32297.342,102.555,893.0,152,15,25,03-03-2019
160,NOLSM4041526,3,Implantation,1.818099e+16,6.315329e+16,6.904119e+17,3.006478e+17,6.000012e+17,31153.752999999997,103.587,927.0,154,15,26,03-03-2019
161,NOLSM4051527,3,Implantation,1.300995e+16,1.49476e+17,6.139864e+17,3.024165e+17,6.000002e+17,32181.305,104.43,906.0,156,15,27,03-03-2019
162,NOLSM406161406,1,Implantation,5169398000000000.0,1.708637e+16,7.528468e+17,2.999035e+17,5.999968e+17,31639.318,103.84299999999999,902.0,155,16,28,04-03-2019
163,NOLSM407162407,2,Implantation,1.302772e+16,1.833304e+17,3.864962e+17,3.013709e+17,6.000013e+17,31468.269,102.59700000000001,923.0,153,16,29,04-03-2019
164,NOLSM408163408,3,Implantation,1.611976e+16,7.848036e+16,9.667111e+17,2.995905e+17,6.000001e+17,30906.701,104.338,910.0,149,16,30,04-03-2019
165,NOLSM409164409,1,Implantation,9419114000000000.0,1.804231e+17,4.592458e+17,3.021294e+17,5.999989e+17,31668.747000000003,104.57600000000001,919.0,157,16,31,04-03-2019
166,NOLSM410165410,2,Implantation,3162772000000000.0,5.032726e+16,1.046821e+18,3.005387e+17,5.999986e+17,30876.21,103.354,881.0,154,16,32,04-03-2019
167,NOLSM411166411,3,Implantation,1.258509e+16,2.396831e+16,7.290625e+17,3.007916e+17,5.999997e+17,32023.057,103.82700000000001,871.0,154,16,33,04-03-2019
168,NOLSM412167412,1,Implantation,1.85771e+16,1.383383e+17,3.257654e+17,3.00753e+17,6.000001e+17,32434.874,105.794,908.0,156,16,34,04-03-2019
169,NOLSM413168413,2,Implantation,1.057421e+16,6.32867e+16,5.167672e+17,3.023798e+17,6.000003e+17,31494.284,104.617,891.0,157,16,35,04-03-2019
170,NOLSM414169414,3,Implantation,9394622000000000.0,1.804636e+17,9.22493e+17,2.989752e+17,5.999977e+17,30734.563,105.213,910.0,153,16,36,04-03-2019
171,NOLSM4151610415,1,Implantation,1.232273e+16,1.475175e+17,4.061437e+17,3.003906e+17,5.999991e+17,32057.927000000003,106.015,898.0,152,16,37,04-03-2019
172,NOLSM4161611416,2,Implantation,1.298822e+16,1.020223e+17,7.472155e+17,2.985852e+17,5.999982e+17,31364.565,103.501,900.0,152,16,38,04-03-2019
173,NOLSM4171612417,3,Implantation,7552669000000000.0,9.435234e+16,9.743301e+17,3.015513e+17,5.999997e+17,32541.94,101.601,892.0,153,16,39,04-03-2019
174,NOLSM4181613418,1,Implantation,9647450000000000.0,4.739463e+16,6.621879e+17,2.977343e+17,5.99998e+17,33034.419,104.309,923.0,152,16,40,04-03-2019
175,NOLSM4191614419,2,Implantation,1.119662e+16,1.535185e+17,6.686334e+17,2.995538e+17,5.999981e+17,31946.049,101.04700000000001,884.0,153,16,41,04-03-2019
176,NOLSM4201615420,3,Implantation,1.387897e+16,7.152226e+16,7.368155e+17,3.001893e+17,5.999987e+17,31897.707000000002,105.23,873.0,155,16,42,04-03-2019
177,NOLSM4211616421,1,Implantation,1.595854e+16,9.273786e+16,3.726772e+17,3.000866e+17,5.999996e+17,32602.917,102.84,904.0,155,16,43,04-03-2019
178,NOLSM4221617422,2,Implantation,3598213000000000.0,1.224362e+17,4.459125e+17,3.008108e+17,5.999979e+17,31571.822999999997,101.12700000000001,892.0,155,16,44,04-03-2019
179,NOLSM4231618423,3,Implantation,1.442094e+16,2.039886e+17,2.424867e+17,3.015763e+17,5.999999e+17,32059.355,105.789,940.0,155,16,45,04-03-2019
180,NOLSM4241619424,1,Implantation,1.52709e+16,1.900112e+17,4.88823e+17,2.998635e+17,6.000006e+17,31414.216,102.38799999999999,878.0,156,16,46,04-03-2019
181,NOLSM4251620425,2,Implantation,1.346126e+16,1.195495e+17,4.015727e+17,3.010652e+17,5.999991e+17,31370.247000000003,102.874,904.0,155,16,47,04-03-2019
182,NOLSM4261621426,3,Implantation,9301001000000000.0,6.260361e+16,4.252549e+17,3.007513e+17,5.999987e+17,31692.403,105.464,906.0,156,16,48,04-03-2019
183,NOLSM4271622427,1,Implantation,8985362000000000.0,9.34193e+16,2.628856e+17,3.000336e+17,6.000004e+17,31606.555,104.196,886.0,154,16,49,04-03-2019
184,NOLSM4281623428,2,Implantation,6929016000000000.0,2.544309e+16,6.459844e+17,3.017318e+17,5.99997e+17,31254.326,104.095,882.0,151,16,50,04-03-2019
185,NOLSM4291624429,3,Implantation,1.07298e+16,1.328085e+17,3.841978e+17,3.014962e+17,5.99999e+17,32203.423,103.053,914.0,152,16,51,04-03-2019
186,NOLSM4301625430,1,Implantation,8538534000000000.0,1.336894e+17,8.161787e+17,3.002739e+17,5.999988e+17,31832.222,99.999,902.0,155,16,52,04-03-2019
187,NOLSM4311626431,2,Implantation,2624234000000000.0,7.244912e+16,5.998456e+17,3.01059e+17,6.000021e+17,30830.93,103.348,896.0,153,16,53,04-03-2019
188,NOLSM4321627432,3,Implantation,1.037742e+16,1.179082e+17,3.420636e+17,2.995653e+17,5.999988e+17,31869.207000000002,103.255,906.0,153,16,54,04-03-2019
189,NOLSM406161,2,Implantation,5169398000000000.0,1.708637e+16,7.528468e+17,2.999035e+17,5.999968e+17,31639.318,103.84299999999999,902.0,155,16,1,04-03-2019
190,NOLSM407162,1,Implantation,1.302772e+16,1.833304e+17,3.864962e+17,3.013709e+17,6.000013e+17,31468.269,102.59700000000001,923.0,153,16,2,04-03-2019
191,NOLSM408163,1,Implantation,1.611976e+16,7.848036e+16,9.667111e+17,2.995905e+17,6.000001e+17,30906.701,104.338,910.0,149,16,3,04-03-2019
192,NOLSM409164,2,Implantation,9419114000000000.0,1.804231e+17,4.592458e+17,3.021294e+17,5.999989e+17,31668.747000000003,104.57600000000001,919.0,157,16,4,04-03-2019
193,NOLSM410165,3,Implantation,3162772000000000.0,5.032726e+16,1.046821e+18,3.005387e+17,5.999986e+17,30876.21,103.354,881.0,154,16,5,04-03-2019
194,NOLSM411166,3,Implantation,1.258509e+16,2.396831e+16,7.290625e+17,3.007916e+17,5.999997e+17,32023.057,103.82700000000001,871.0,154,16,6,04-03-2019
195,NOLSM412167,2,Implantation,1.85771e+16,1.383383e+17,3.257654e+17,3.00753e+17,6.000001e+17,32434.874,105.794,908.0,156,16,7,04-03-2019
196,NOLSM413168,1,Implantation,1.057421e+16,6.32867e+16,5.167672e+17,3.023798e+17,6.000003e+17,31494.284,104.617,891.0,157,16,8,04-03-2019
197,NOLSM414169,1,Implantation,9394622000000000.0,1.804636e+17,9.22493e+17,2.989752e+17,5.999977e+17,30734.563,105.213,910.0,153,16,9,04-03-2019
198,NOLSM4151610,2,Implantation,1.232273e+16,1.475175e+17,4.061437e+17,3.003906e+17,5.999991e+17,32057.927000000003,106.015,898.0,152,16,10,04-03-2019
199,NOLSM4161611,3,Implantation,1.298822e+16,1.020223e+17,7.472155e+17,2.985852e+17,5.999982e+17,31364.565,103.501,900.0,152,16,11,04-03-2019
200,NOLSM4171612,3,Implantation,7552669000000000.0,9.435234e+16,9.743301e+17,3.015513e+17,5.999997e+17,32541.94,101.601,892.0,153,16,12,04-03-2019
201,NOLSM4181613,2,Implantation,9647450000000000.0,4.739463e+16,6.621879e+17,2.977343e+17,5.99998e+17,33034.419,104.309,923.0,152,16,13,04-03-2019
202,NOLSM4191614,1,Implantation,1.119662e+16,1.535185e+17,6.686334e+17,2.995538e+17,5.999981e+17,31946.049,101.04700000000001,884.0,153,16,14,04-03-2019
203,NOLSM4201615,1,Implantation,1.387897e+16,7.152226e+16,7.368155e+17,3.001893e+17,5.999987e+17,31897.707000000002,105.23,873.0,155,16,15,04-03-2019
204,NOLSM4211616,2,Implantation,1.595854e+16,9.273786e+16,3.726772e+17,3.000866e+17,5.999996e+17,32602.917,102.84,904.0,155,16,16,04-03-2019
205,NOLSM4221617,3,Implantation,3598213000000000.0,1.224362e+17,4.459125e+17,3.008108e+17,5.999979e+17,31571.822999999997,101.12700000000001,892.0,155,16,17,04-03-2019
206,NOLSM4231618,2,Implantation,1.442094e+16,2.039886e+17,2.424867e+17,3.015763e+17,5.999999e+17,32059.355,105.789,940.0,155,16,18,04-03-2019
207,NOLSM4241619,1,Implantation,1.52709e+16,1.900112e+17,4.88823e+17,2.998635e+17,6.000006e+17,31414.216,102.38799999999999,878.0,156,16,19,04-03-2019
208,NOLSM4251620,1,Implantation,1.346126e+16,1.195495e+17,4.015727e+17,3.010652e+17,5.999991e+17,31370.247000000003,102.874,904.0,155,16,20,04-03-2019
209,NOLSM4261621,3,Implantation,9301001000000000.0,6.260361e+16,4.252549e+17,3.007513e+17,5.999987e+17,31692.403,105.464,906.0,156,16,21,04-03-2019
210,NOLSM4271622,3,Implantation,8985362000000000.0,9.34193e+16,2.628856e+17,3.000336e+17,6.000004e+17,31606.555,104.196,886.0,154,16,22,04-03-2019
211,NOLSM4281623,2,Implantation,6929016000000000.0,2.544309e+16,6.459844e+17,3.017318e+17,5.99997e+17,31254.326,104.095,882.0,151,16,23,04-03-2019
212,NOLSM4291624,1,Implantation,1.07298e+16,1.328085e+17,3.841978e+17,3.014962e+17,5.99999e+17,32203.423,103.053,914.0,152,16,24,04-03-2019
213,NOLSM4301625,1,Implantation,8538534000000000.0,1.336894e+17,8.161787e+17,3.002739e+17,5.999988e+17,31832.222,99.999,902.0,155,16,25,04-03-2019
214,NOLSM4311626,2,Implantation,2624234000000000.0,7.244912e+16,5.998456e+17,3.01059e+17,6.000021e+17,30830.93,103.348,896.0,153,16,26,04-03-2019
215,NOLSM4321627,3,Implantation,1.037742e+16,1.179082e+17,3.420636e+17,2.995653e+17,5.999988e+17,31869.207000000002,103.255,906.0,153,16,27,04-03-2019
216,NOLSM433171433,1,Implantation,1.504064e+16,1.087937e+17,4.132934e+17,2.990996e+17,5.999994e+17,32423.296000000002,102.77,923.0,157,17,28,05-03-2019
217,NOLSM434172434,2,Implantation,1.059418e+16,1.074316e+17,7.083414e+17,3.020541e+17,5.999988e+17,31593.132,103.087,884.0,156,17,29,05-03-2019
218,NOLSM435173435,3,Implantation,1.365872e+16,1.050656e+17,5.536974e+17,2.994814e+17,6.000001e+17,31895.11,102.95299999999999,909.0,151,17,30,05-03-2019
219,NOLSM436174436,1,Implantation,4021015000000000.0,2.021247e+16,6.145035e+17,3.005476e+17,6.000011e+17,32433.326,100.47200000000001,873.0,155,17,31,05-03-2019
220,NOLSM437175437,2,Implantation,8542646000000000.0,1.371642e+17,2.788096e+17,3.006831e+17,5.999987e+17,31510.647999999997,101.757,910.0,157,17,32,05-03-2019
221,NOLSM438176438,3,Implantation,1.194383e+16,9.048031e+16,8.651237e+17,3.006081e+17,6e+17,31825.29,103.956,891.0,151,17,33,05-03-2019
222,NOLSM439177439,1,Implantation,1.044478e+16,8.811931e+16,1.033958e+18,2.9769e+17,5.999997e+17,31763.653,99.34,883.0,157,17,34,05-03-2019
223,NOLSM440178440,2,Implantation,9493373000000000.0,1.280265e+17,5.210499e+17,3.003273e+17,6.000004e+17,31580.222,104.285,898.0,155,17,35,05-03-2019
224,NOLSM441179441,3,Implantation,9549706000000000.0,8.437403e+16,2.212103e+17,2.993146e+17,6.000007e+17,32274.385,103.15,898.0,153,17,36,05-03-2019
225,NOLSM4421710442,1,Implantation,1.035467e+16,7.781828e+16,8.90402e+17,2.991855e+17,5.999989e+17,32210.028,104.87100000000001,924.0,157,17,37,05-03-2019
226,NOLSM4431711443,2,Implantation,1.087262e+16,8.616702e+16,6.159809e+17,2.994125e+17,6e+17,31549.183999999997,104.859,881.0,154,17,38,05-03-2019
227,NOLSM4441712444,3,Implantation,8848255000000000.0,9.779387e+16,5.932328e+17,2.990843e+17,5.999989e+17,32087.646,103.005,895.0,157,17,39,05-03-2019
228,NOLSM4451713445,1,Implantation,1.626859e+16,1.381917e+17,7.540908e+17,3.009311e+17,5.999971e+17,31501.257999999998,102.75399999999999,910.0,153,17,40,05-03-2019
229,NOLSM4461714446,2,Implantation,9292080000000000.0,1.649038e+17,2.946053e+17,3.003599e+17,5.999997e+17,30658.962000000003,103.38600000000001,922.0,153,17,41,05-03-2019
230,NOLSM4471715447,3,Implantation,1.683575e+16,1.264217e+17,1.097202e+18,3.011442e+17,5.999999e+17,31542.357000000004,100.20100000000001,905.0,151,17,42,05-03-2019
231,NOLSM4481716448,1,Implantation,1.358528e+16,1.455821e+17,4.768246e+17,3.003881e+17,5.999984e+17,31487.107999999997,102.624,885.0,154,17,43,05-03-2019
232,NOLSM4491717449,2,Implantation,1.641845e+16,4.649311e+16,2.57657e+17,3.007159e+17,6e+17,31179.147999999997,103.458,904.0,153,17,44,05-03-2019
233,NOLSM4501718450,3,Implantation,9251435000000000.0,8.399057e+16,1.055035e+18,2.986659e+17,6.000001e+17,32292.179,100.414,904.0,158,17,45,05-03-2019
234,NOLSM4511719451,1,Implantation,9529859000000000.0,8.467548e+16,5.909138e+17,3.00747e+17,5.999997e+17,31684.211,101.7,905.0,156,17,46,05-03-2019
235,NOLSM4521720452,2,Implantation,1.198241e+16,1.04479e+17,7.733348e+17,3.016119e+17,5.999979e+17,31473.404,102.852,903.0,155,17,47,05-03-2019
236,NOLSM4531721453,3,Implantation,1.239962e+16,8.14315e+16,5.928744e+17,2.987506e+17,5.999986e+17,32007.126,99.669,899.0,157,17,48,05-03-2019
237,NOLSM4541722454,1,Implantation,1.801011e+16,9.519184e+16,6.150629e+17,2.998543e+17,5.999992e+17,31068.324,101.929,903.0,152,17,49,05-03-2019
238,NOLSM4551723455,2,Implantation,1.681094e+16,1.076123e+17,5.689641e+17,2.996875e+17,6.000015e+17,31559.957000000002,102.648,894.0,157,17,50,05-03-2019
239,NOLSM4561724456,3,Implantation,1.347538e+16,3.974299e+16,4.447601e+17,2.994393e+17,6.000023e+17,32335.265,104.012,902.0,154,17,51,05-03-2019
240,NOLSM4571725457,1,Implantation,1.32241e+16,1.478659e+17,5.517309e+17,3.003712e+17,6.000011e+17,32053.209,103.613,899.0,159,17,52,05-03-2019
241,NOLSM4581726458,2,Implantation,1.473498e+16,3.93936e+16,4.870463e+17,3.022718e+17,6e+17,31181.515,102.50200000000001,902.0,149,17,53,05-03-2019
242,NOLSM4591727459,3,Implantation,6215707000000000.0,1.17976e+17,8.262592e+17,3.020632e+17,5.999988e+17,32463.943,103.367,900.0,153,17,54,05-03-2019
243,NOLSM433171,3,Implantation,1.504064e+16,1.087937e+17,4.132934e+17,2.990996e+17,5.999994e+17,32423.296000000002,102.77,923.0,157,17,1,05-03-2019
244,NOLSM434172,2,Implantation,1.059418e+16,1.074316e+17,7.083414e+17,3.020541e+17,5.999988e+17,31593.132,103.087,884.0,156,17,2,05-03-2019
245,NOLSM435173,1,Implantation,1.365872e+16,1.050656e+17,5.536974e+17,2.994814e+17,6.000001e+17,31895.11,102.95299999999999,909.0,151,17,3,05-03-2019
246,NOLSM436174,1,Implantation,4021015000000000.0,2.021247e+16,6.145035e+17,3.005476e+17,6.000011e+17,32433.326,100.47200000000001,873.0,155,17,4,05-03-2019
247,NOLSM437175,2,Implantation,8542646000000000.0,1.371642e+17,2.788096e+17,3.006831e+17,5.999987e+17,31510.647999999997,101.757,910.0,157,17,5,05-03-2019
248,NOLSM438176,3,Implantation,1.194383e+16,9.048031e+16,8.651237e+17,3.006081e+17,6e+17,31825.29,103.956,891.0,151,17,6,05-03-2019
249,NOLSM439177,2,Implantation,1.044478e+16,8.811931e+16,1.033958e+18,2.9769e+17,5.999997e+17,31763.653,99.34,883.0,157,17,7,05-03-2019
250,NOLSM440178,1,Implantation,9493373000000000.0,1.280265e+17,5.210499e+17,3.003273e+17,6.000004e+17,31580.222,104.285,898.0,155,17,8,05-03-2019
251,NOLSM441179,1,Implantation,9549706000000000.0,8.437403e+16,2.212103e+17,2.993146e+17,6.000007e+17,32274.385,103.15,898.0,153,17,9,05-03-2019
252,NOLSM4421710,3,Implantation,1.035467e+16,7.781828e+16,8.90402e+17,2.991855e+17,5.999989e+17,32210.028,104.87100000000001,924.0,157,17,10,05-03-2019
253,NOLSM4431711,3,Implantation,1.087262e+16,8.616702e+16,6.159809e+17,2.994125e+17,6e+17,31549.183999999997,104.859,881.0,154,17,11,05-03-2019
254,NOLSM4441712,2,Implantation,8848255000000000.0,9.779387e+16,5.932328e+17,2.990843e+17,5.999989e+17,32087.646,103.005,895.0,157,17,12,05-03-2019
255,NOLSM4451713,1,Implantation,1.626859e+16,1.381917e+17,7.540908e+17,3.009311e+17,5.999971e+17,31501.257999999998,102.75399999999999,910.0,153,17,13,05-03-2019
256,NOLSM4461714,1,Implantation,9292080000000000.0,1.649038e+17,2.946053e+17,3.003599e+17,5.999997e+17,30658.962000000003,103.38600000000001,922.0,153,17,14,05-03-2019
257,NOLSM4471715,2,Implantation,1.683575e+16,1.264217e+17,1.097202e+18,3.011442e+17,5.999999e+17,31542.357000000004,100.20100000000001,905.0,151,17,15,05-03-2019
258,NOLSM4481716,3,Implantation,1.358528e+16,1.455821e+17,4.768246e+17,3.003881e+17,5.999984e+17,31487.107999999997,102.624,885.0,154,17,16,05-03-2019
259,NOLSM4491717,3,Implantation,1.641845e+16,4.649311e+16,2.57657e+17,3.007159e+17,6e+17,31179.147999999997,103.458,904.0,153,17,17,05-03-2019
260,NOLSM4501718,1,Implantation,9251435000000000.0,8.399057e+16,1.055035e+18,2.986659e+17,6.000001e+17,32292.179,100.414,904.0,158,17,18,05-03-2019
261,NOLSM4511719,1,Implantation,9529859000000000.0,8.467548e+16,5.909138e+17,3.00747e+17,5.999997e+17,31684.211,101.7,905.0,156,17,19,05-03-2019
262,NOLSM4521720,3,Implantation,1.198241e+16,1.04479e+17,7.733348e+17,3.016119e+17,5.999979e+17,31473.404,102.852,903.0,155,17,20,05-03-2019
263,NOLSM4531721,3,Implantation,1.239962e+16,8.14315e+16,5.928744e+17,2.987506e+17,5.999986e+17,32007.126,99.669,899.0,157,17,21,05-03-2019
264,NOLSM4541722,2,Implantation,1.801011e+16,9.519184e+16,6.150629e+17,2.998543e+17,5.999992e+17,31068.324,101.929,903.0,152,17,22,05-03-2019
265,NOLSM4551723,1,Implantation,1.681094e+16,1.076123e+17,5.689641e+17,2.996875e+17,6.000015e+17,31559.957000000002,102.648,894.0,157,17,23,05-03-2019
266,NOLSM4561724,1,Implantation,1.347538e+16,3.974299e+16,4.447601e+17,2.994393e+17,6.000023e+17,32335.265,104.012,902.0,154,17,24,05-03-2019
267,NOLSM4571725,3,Implantation,1.32241e+16,1.478659e+17,5.517309e+17,3.003712e+17,6.000011e+17,32053.209,103.613,899.0,159,17,25,05-03-2019
268,NOLSM4581726,3,Implantation,1.473498e+16,3.93936e+16,4.870463e+17,3.022718e+17,6e+17,31181.515,102.50200000000001,902.0,149,17,26,05-03-2019
269,NOLSM4591727,2,Implantation,6215707000000000.0,1.17976e+17,8.262592e+17,3.020632e+17,5.999988e+17,32463.943,103.367,900.0,153,17,27,05-03-2019
270,NOLSM460181460,1,Implantation,1.708263e+16,3660631000000000.0,2472711000000000.0,2.997869e+17,5.999991e+17,32203.257999999998,99.975,912.0,150,18,28,06-03-2019
271,NOLSM461182461,2,Implantation,1.721621e+16,1646288000000000.0,3.469855e+17,2.987389e+17,5.999996e+17,32196.245,101.397,913.0,152,18,29,06-03-2019
272,NOLSM462183462,3,Implantation,8802407000000000.0,1.088972e+16,971347100000000.0,3.01019e+17,6.000008e+17,32199.428,102.73299999999999,915.0,154,18,30,06-03-2019
273,NOLSM463184463,1,Implantation,1.206511e+16,6474747000000000.0,6.178321e+17,2.981048e+17,5.999982e+17,32197.27,102.51700000000001,915.0,154,18,31,06-03-2019
274,NOLSM464185464,2,Implantation,5719776000000000.0,4.599521e+16,2.828355e+17,3.00711e+17,6.00001e+17,32198.727000000003,102.939,912.0,154,18,32,06-03-2019
275,NOLSM465186465,3,Implantation,1.460946e+16,1.458058e+17,5.110185e+17,2.984214e+17,6.000002e+17,32200.232000000004,102.634,913.0,154,18,33,06-03-2019
276,NOLSM466187466,1,Implantation,8872828000000000.0,7779193000000000.0,2.55163e+17,2.99707e+17,6.000015e+17,32202.697,102.883,917.0,154,18,34,06-03-2019
277,NOLSM467188467,2,Implantation,1.56791e+16,1.230751e+17,1763661790.6,3.007614e+17,6.000001e+17,32198.537999999997,103.449,912.0,155,18,35,06-03-2019
278,NOLSM468189468,3,Implantation,1.661992e+16,6.660548e+16,9.933914e+17,2.994561e+17,5.999983e+17,32200.315,102.473,908.0,154,18,36,06-03-2019
279,NOLSM4691810469,1,Implantation,1.08015e+16,2.669998e+16,3.355773e+16,3.021105e+17,5.999991e+17,32200.324,103.38799999999999,912.0,155,18,37,06-03-2019
280,NOLSM4701811470,2,Implantation,1.322964e+16,1.161789e+17,3.919192e+17,3.02326e+17,5.999989e+17,32201.779,103.387,913.0,155,18,38,06-03-2019
281,NOLSM4711812471,3,Implantation,1.673862e+16,1.422964e+17,2.544025e+17,2.979678e+17,5.999997e+17,32300.362,104.024,916.0,156,18,39,06-03-2019
282,NOLSM4721813472,1,Implantation,3080309000000000.0,312041300000000.0,1.418339e+17,2.993803e+17,5.999971e+17,32299.266,104.12899999999999,917.0,156,18,40,06-03-2019
283,NOLSM4731814473,2,Implantation,1.383882e+16,1.012437e+17,6.494525e+17,3.000008e+17,6.000011e+17,32300.914,104.045,917.0,156,18,41,06-03-2019
284,NOLSM4741815474,3,Implantation,1.444505e+16,2563176000000000.0,8.628146e+17,3.00305e+17,5.99999e+17,32300.515,104.01899999999999,922.0,156,18,42,06-03-2019
285,NOLSM4751816475,1,Implantation,7948484000000000.0,7.704411e+16,2.004681e+17,2.997929e+17,6.000003e+17,32297.604,104.70200000000001,917.0,157,18,43,06-03-2019
286,NOLSM4761817476,2,Implantation,9664650000000000.0,4.176911e+16,2.666549e+17,3.00391e+17,5.999993e+17,32299.646,104.065,917.0,156,18,44,06-03-2019
287,NOLSM4771818477,3,Implantation,1.47371e+16,1.379377e+17,1.706551e+16,2.989262e+17,6.000011e+17,32300.541,103.766,917.0,156,18,45,06-03-2019
288,NOLSM4781819478,1,Implantation,1.551815e+16,1.547694e+17,7.150941e+17,3.000824e+17,5.999989e+17,32300.313,104.08,917.0,156,18,46,06-03-2019
289,NOLSM4791820479,2,Implantation,2.040655e+16,1.496619e+16,5687718000000000.0,2.990238e+17,5.999998e+17,32300.421000000002,104.24799999999999,920.0,156,18,47,06-03-2019
290,NOLSM4801821480,3,Implantation,1.441258e+16,4.105479e+16,6.938858e+16,3.017426e+17,5.999988e+17,32300.241,104.656,919.0,157,18,48,06-03-2019
291,NOLSM4811822481,1,Implantation,5977156000000000.0,3.025232e+16,2.080646e+17,2.981962e+17,6.000001e+17,32296.539,104.819,925.0,157,18,49,06-03-2019
292,NOLSM4821823482,2,Implantation,8132005000000000.0,4.310909e+16,4.734223e+17,2.990744e+17,6.000012e+17,32197.085,105.348,915.0,158,18,50,06-03-2019
293,NOLSM4831824483,3,Implantation,1.244177e+16,2.178359e+16,1.797424e+17,2.990096e+17,5.999988e+17,32197.037,104.369,920.0,157,18,51,06-03-2019
294,NOLSM4841825484,1,Implantation,8208941000000000.0,1.683498e+16,2.46846e+17,2.999754e+17,6.000012e+17,32199.162999999997,104.691,917.0,157,18,52,06-03-2019
295,NOLSM4851826485,2,Implantation,1.312195e+16,6.888679e+16,1.780912e+17,3.005029e+17,6.000014e+17,32201.077,104.76,918.0,157,18,53,06-03-2019
296,NOLSM4861827486,3,Implantation,2898163000000000.0,2.765101e+16,1.326546e+17,2.995218e+17,6.000012e+17,32200.053,104.734,920.0,157,18,54,06-03-2019
297,NOLSM460181,1,Implantation,1.708263e+16,3660631000000000.0,2472711000000000.0,2.997869e+17,5.999991e+17,32203.257999999998,99.975,912.0,150,18,1,06-03-2019
